+-----+------------+----------+-----------+-----+-------------+-----------------+---------------+----------------------+--------------------+---------------------+-------------------+-------------------+------------------+
| did | num_values | iomethod | ioworkers | eic | query_order | master_uncached | master_cached | patched_off_uncached | patched_off_cached | patched_on_uncached | patched_on_cached | patched_off_coeff | patched_on_coeff |
| 22  | 2048576    | io_uring | 12        | 16  | asc         | 857.0842        | 325.568       | 866.7416             | 327.4486           | 867.2904            | 330.648           | 101.126773775552  | 101.190804824077 |
| 46  | 1024       | worker   | 12        | 16  | asc         | 7.778           | 0.2876        | 7.8656               | 0.2922             | 8.213               | 0.4498            | 101.126253535613  | 105.592697351504 |
| 19  | 4048576    | worker   | 12        | 16  | desc        | 1278.2718       | 595.8274      | 1292.6596            | 612.8464           | 1355.3604           | 607.188           | 101.125566565734  | 106.03068924778  |
| 14  | 2          | worker   | 12        | 16  | asc         | 0.4108          | 0.0274        | 0.4154               | 0.0246             | 0.372               | 0.0226            | 101.11976630964   | 90.5550146056475 |
| 35  | 65536      | io_uring | 12        | 16  | desc        | 58.606          | 20.3522       | 59.2612              | 20.6422            | 59.663              | 20.022            | 101.117974268846  | 101.803569600382 |
| 20  | 524288     | io_uring | 12        | 16  | desc        | 74.9834         | 74.3656       | 75.818               | 76.603             | 87.1494             | 77.5896           | 101.11304635426   | 116.224924449945 |
| 24  | 1          | worker   | 12        | 16  | desc        | 0.3418          | 0.0224        | 0.3456               | 0.022              | 0.3604              | 0.0234            | 101.111761263897  | 105.441778818022 |
| 43  | 524288     | io_uring | 12        | 16  | desc        | 288.4314        | 107.804       | 291.6306             | 109.2148           | 290.7516            | 108.8088          | 101.109171886279  | 100.804420045806 |
| 33  | 3024288    | worker   | 12        | 16  | asc         | 1283.0424       | 987.2162      | 1297.2642            | 1008.1518          | 1319.132            | 1003.0472         | 101.108443493372  | 102.81281429203  |
| 25  | 131072     | io_uring | 12        | 16  | desc        | 266.2846        | 33.4922       | 269.2328             | 35.0198            | 261.928             | 32.8472           | 101.107161285332  | 98.3639309220285 |
| 23  | 1024       | worker   | 12        | 16  | desc        | 6.0566          | 0.2182        | 6.1236               | 0.2246             | 5.7292              | 0.2838            | 101.106231218836  | 94.5943268500479 |
| 4   | 762144     | worker   | 12        | 16  | desc        | 657.3432        | 475.8908      | 664.6096             | 480.7992           | 717.7234            | 478.6004          | 101.105419512973  | 109.185490927722 |
| 12  | 16         | io_uring | 12        | 16  | asc         | 3.0904          | 0.07          | 3.1244               | 0.0438             | 3.0296              | 0.0542            | 101.100181206316  | 98.0326171369402 |
| 10  | 32768      | io_uring | 12        | 16  | desc        | 235.877         | 29.2942       | 238.4696             | 29.397             | 95.5886             | 26.555            | 101.09913217482   | 40.5247650258397 |
| 5   | 256        | io_uring | 12        | 16  | asc         | 1.4032          | 0.313         | 1.4186               | 0.3228             | 1.4412              | 0.3806            | 101.097491448119  | 102.708095781072 |
| 41  | 1024       | io_uring | 12        | 16  | asc         | 1.3914          | 0.1768        | 1.4066               | 0.2006             | 1.3612              | 0.2288            | 101.092424895788  | 97.8295242202099 |
| 29  | 262144     | io_uring | 12        | 16  | asc         | 349.6732        | 101.7802      | 353.4874             | 105.2062           | 273.1518            | 106.7986          | 101.090789914697  | 78.1163097429257 |
| 20  | 4048576    | worker   | 12        | 16  | desc        | 531.2308        | 605.7796      | 537.0062             | 606.5506           | 544.6334            | 608.922           | 101.087173409373  | 102.522933534727 |
| 30  | 1012144    | worker   | 12        | 16  | asc         | 1884.3744       | 387.3708      | 1904.843             | 391.2536           | 1271.1108           | 392.8584          | 101.086227874885  | 67.4553209807987 |
| 14  | 512144     | io_uring | 12        | 16  | desc        | 1159.8848       | 331.1832      | 1172.4808            | 331.3354           | 547.9278            | 331.4552          | 101.085969917012  | 47.239846577867  |
| 31  | 1512144    | worker   | 12        | 16  | desc        | 2805.0418       | 575.0704      | 2835.4902            | 584.5636           | 1901.3274           | 590.7056          | 101.085488280424  | 67.7824979292644 |
| 34  | 4096       | io_uring | 12        | 16  | asc         | 6.9488          | 0.9204        | 7.0242               | 1.0292             | 7.017               | 1.04              | 101.085079438176  | 100.981464425512 |
| 27  | 32768      | io_uring | 12        | 16  | asc         | 66.0362         | 5.589         | 66.7498              | 6.3592             | 58.3686             | 8.9144            | 101.080619417834  | 88.3887928136386 |
| 33  | 4024288    | io_uring | 12        | 16  | asc         | 1709.356        | 1320.0306     | 1727.6714            | 1337.145           | 1741.911            | 1337.8934         | 101.071479551363  | 101.904518426823 |
| 32  | 256        | io_uring | 12        | 16  | desc        | 19.279          | 0.1814        | 19.4838              | 0.254              | 8.0998              | 0.3488            | 101.062295762228  | 42.0135899164894 |
| 21  | 5048576    | worker   | 12        | 16  | asc         | 1102.4332       | 798.9226      | 1114.1282            | 808.0706           | 1294.6472           | 807.8682          | 101.060835250607  | 117.435432822596 |
| 9   | 1762144    | io_uring | 12        | 16  | asc         | 2460.4926       | 1436.632      | 2486.5808            | 1446.4218          | 2445.4196           | 1448.0872         | 101.06028361963   | 99.3873990923606 |
| 8   | 4096       | worker   | 12        | 16  | desc        | 9.8302          | 5.0828        | 9.9344               | 4.667              | 9.3954              | 5.3342            | 101.059998779272  | 95.5768956887957 |
| 4   | 1262144    | io_uring | 12        | 16  | desc        | 1073.0576       | 786.407       | 1084.426             | 792.4816           | 1087.805            | 797.5602          | 101.059439866043  | 101.374334425291 |
| 33  | 3024288    | io_uring | 12        | 16  | asc         | 1286.889        | 994.4656      | 1300.5096            | 996.606            | 1447.9376           | 1004.9352         | 101.058412963356  | 112.514568078521 |
| 25  | 1024288    | worker   | 12        | 16  | asc         | 266.6866        | 284.215       | 269.4976             | 287.5548           | 274.3244            | 290.6836          | 101.054046210046  | 102.863960918921 |
| 1   | 8          | io_uring | 12        | 16  | desc        | 2.0928          | 0.0408        | 2.1148               | 0.0442             | 2.127               | 0.0492            | 101.05122324159   | 101.634174311927 |
| 29  | 256        | worker   | 12        | 16  | desc        | 19.5224         | 0.2182        | 19.7274              | 0.2224             | 6.3278              | 0.3414            | 101.050075810351  | 32.4130229889768 |
| 19  | 3048576    | worker   | 12        | 16  | desc        | 964.3912        | 448.3078      | 974.517              | 456.5064           | 977.8278            | 457.0446          | 101.04996810423   | 101.393272771465 |
| 1   | 762144     | worker   | 12        | 16  | asc         | 661.612         | 478.051       | 668.5578             | 482.7532           | 736.5096            | 482.5508          | 101.049829809616  | 111.320471817319 |
| 24  | 2048576    | worker   | 12        | 16  | desc        | 458.5           | 325.4776      | 463.3062             | 330.7388           | 513.7166            | 335.5436          | 101.048244274809  | 112.042878953108 |
| 19  | 1048576    | io_uring | 12        | 16  | desc        | 335.787         | 155.0894      | 339.3054             | 157.292            | 375.7972            | 158.366           | 101.047807091996  | 111.915351100549 |
| 44  | 262144     | io_uring | 12        | 16  | desc        | 56.032          | 50.3202       | 56.6184              | 51.9418            | 57.2192             | 51.1754           | 101.046544831525  | 102.118789263278 |
| 46  | 1024288    | worker   | 12        | 16  | asc         | 646.9114        | 290.9716      | 653.679              | 296.1016           | 775.1766            | 293.5624          | 101.046140166953  | 119.827321021086 |
| 32  | 2048       | io_uring | 12        | 16  | asc         | 104.1052        | 1.1072        | 105.1912             | 1.1598             | 20.1052             | 1.1316            | 101.043175557033  | 19.3123878538248 |
| 25  | 16         | worker   | 12        | 16  | asc         | 2.3594          | 0.0386        | 2.384                | 0.0572             | 2.292               | 0.0382            | 101.042637958803  | 97.143341527507  |
| 34  | 1          | io_uring | 12        | 16  | desc        | 0.4604          | 0.027         | 0.4652               | 0.0246             | 0.4598              | 0.025             | 101.042571676803  | 99.8696785403996 |
| 26  | 65536      | worker   | 12        | 16  | asc         | 54.8978         | 14.6434       | 55.47                | 14.4424            | 49.77               | 13.73             | 101.042300420053  | 90.6593706851641 |
| 27  | 262144     | io_uring | 12        | 16  | asc         | 411.611         | 73.9822       | 415.896              | 72.4966            | 406.2262            | 73.471            | 101.041031459315  | 98.6917745152583 |
| 44  | 1524288    | io_uring | 12        | 16  | desc        | 310.618         | 296.3594      | 313.851              | 298.0388           | 312.981             | 303.445           | 101.040828284259  | 100.760741489547 |
| 41  | 128        | io_uring | 12        | 16  | desc        | 1.0954          | 0.0446        | 1.1068               | 0.0576             | 0.9638              | 0.0528            | 101.040715720285  | 87.9861237903962 |
| 1   | 2262144    | worker   | 12        | 16  | asc         | 1918.048        | 1406.344      | 1937.9912            | 1417.5278          | 1943.5764           | 1422.5358         | 101.039765428185  | 101.330957306595 |
| 25  | 2024288    | io_uring | 12        | 16  | asc         | 514.005         | 565.101       | 519.3326             | 563.5874           | 527.7732            | 573.9716          | 101.036487971907  | 102.678612075758 |
| 11  | 128        | io_uring | 12        | 16  | desc        | 22.077          | 0.2354        | 22.3056              | 0.2318             | 15.5378             | 0.3372            | 101.035466775377  | 70.380033519047  |
| 38  | 3048576    | io_uring | 12        | 16  | asc         | 1061.3568       | 446.4538      | 1072.335             | 456.9426           | 1084.4224           | 448.9898          | 101.034355270537  | 102.173218280601 |
| 32  | 256        | worker   | 12        | 16  | asc         | 19.6488         | 0.2688        | 19.8518              | 0.2732             | 8.8                 | 0.3112            | 101.033141973047  | 44.7864500631082 |
| 39  | 6048576    | worker   | 12        | 16  | desc        | 2078.2998       | 882.3596      | 2099.7596            | 910.4174           | 2508.25             | 894.0092          | 101.032565176593  | 120.687592810238 |
| 10  | 762144     | io_uring | 12        | 16  | asc         | 2166.9808       | 622.1694      | 2189.2482            | 623.072            | 1557.045            | 625.291           | 101.027577170965  | 71.8531977763716 |
| 31  | 1512144    | io_uring | 12        | 16  | desc        | 2821.3678       | 580.6236      | 2850.3008            | 591.5536           | 2067.1822           | 600.4366          | 101.025495506116  | 73.268795369395  |
| 1   | 4096       | io_uring | 12        | 16  | desc        | 57.1634         | 1.7216        | 57.7492              | 1.7912             | 49.511              | 2.1866            | 101.024781591018  | 86.6131125860253 |
| 9   | 128        | worker   | 12        | 16  | asc         | 20.0524         | 0.229         | 20.2576              | 0.2734             | 11.8404             | 0.3348            | 101.02331890447   | 59.0472960842592 |
| 43  | 128        | worker   | 12        | 16  | asc         | 0.9586          | 0.046         | 0.9684               | 0.0458             | 1.0902              | 0.0416            | 101.022324222825  | 113.728353849364 |
| 39  | 5048576    | io_uring | 12        | 16  | desc        | 1744.4934       | 735.0908      | 1762.3034            | 744.2266           | 1803.1346           | 747.2272          | 101.020926763036  | 103.361503116034 |
| 13  | 1012144    | worker   | 12        | 16  | asc         | 964.1482        | 642.5314      | 973.9912             | 647.363            | 885.0296            | 646.9844          | 101.020901143621  | 91.7939379029075 |
| 43  | 8192       | worker   | 12        | 16  | asc         | 18.8764         | 1.1614        | 19.069               | 1.4842             | 18.9754             | 1.5104            | 101.020321671505  | 100.524464410587 |
| 4   | 1012144    | worker   | 12        | 16  | desc        | 869.6056        | 630.566       | 878.4768             | 637.2438           | 884.444             | 639.7192          | 101.020140624669  | 101.706336757721 |
| 1   | 32768      | io_uring | 12        | 16  | asc         | 35.2178         | 16.5618       | 35.577               | 17.6942            | 36.1874             | 18.4182           | 101.019938780957  | 102.753153235012 |
| 40  | 131072     | io_uring | 12        | 16  | asc         | 179.6696        | 15.8746       | 181.4958             | 16.739             | 140.222             | 18.2716           | 101.016421253234  | 78.0443658804828 |
| 20  | 7048576    | io_uring | 12        | 16  | desc        | 917.1004        | 1045.867      | 926.38               | 1052.1188          | 949.6718            | 1058.7962         | 101.011841233523  | 103.551563165821 |
| 22  | 1048576    | worker   | 12        | 16  | asc         | 447.074         | 166.1706      | 451.5908             | 168.8458           | 468.8356            | 168.406           | 101.010302544993  | 104.8675610749   |
| 37  | 9048576    | worker   | 12        | 16  | asc         | 1421.085        | 1320.3232     | 1435.3862            | 1343.4414          | 1866.0704           | 1338.2332         | 101.006357818146  | 131.313074165163 |
| 34  | 4024288    | io_uring | 12        | 16  | asc         | 3291.2464       | 1303.7476     | 3324.3538            | 1334.185           | 3322.9156           | 1327.1746         | 101.005922862536  | 100.962225131488 |
| 40  | 4096       | worker   | 12        | 16  | desc        | 28.0168         | 0.5966        | 28.2978              | 0.7326             | 18.5272             | 1.0016            | 101.002969646783  | 66.1288940921162 |
| 24  | 6048576    | worker   | 12        | 16  | desc        | 1323.085        | 961.5756      | 1336.3274            | 972.8618           | 1650.6708           | 970.6816          | 101.000872959787  | 124.759240713937 |
| 10  | 8192       | io_uring | 12        | 16  | desc        | 169.8838        | 9.1376        | 171.5814             | 9.7434             | 63.219              | 7.953             | 100.999271266595  | 37.2130832957586 |
| 9   | 512144     | worker   | 12        | 16  | asc         | 812.8144        | 420.1396      | 820.9336             | 420.821            | 785.5416            | 422.6896          | 100.998899625794  | 96.6446460594202 |
| 27  | 524288     | worker   | 12        | 16  | desc        | 320.2462        | 149.9544      | 323.4444             | 149.6276           | 322.3764            | 148.5688          | 100.998669148924  | 100.665175730422 |
| 10  | 65536      | io_uring | 12        | 16  | asc         | 568.566         | 53.8092       | 574.2348             | 53.0796            | 222.8398            | 53.7056           | 100.997034645054  | 39.193303855665  |
| 34  | 16384      | io_uring | 12        | 16  | desc        | 101.8512        | 3.528         | 102.8654             | 4.0216             | 90.0976             | 4.8708            | 100.995766372905  | 88.4600279623608 |
| 26  | 524288     | io_uring | 12        | 16  | asc         | 320.8234        | 145.9428      | 324.015              | 148.4936           | 319.8564            | 147.4894          | 100.994815216097  | 99.6985880705709 |
| 45  | 512        | io_uring | 12        | 16  | desc        | 7.883           | 0.1754        | 7.9614               | 0.2134             | 8.3874              | 0.3252            | 100.9945452239    | 106.398579221109 |
| 45  | 32         | io_uring | 12        | 16  | desc        | 3.1418          | 0.0612        | 3.173                | 0.0598             | 3.1692              | 0.05              | 100.993061302438  | 100.872111528423 |
| 2   | 64         | io_uring | 12        | 16  | asc         | 5.8614          | 0.0994        | 5.9196               | 0.101              | 5.3576              | 0.1084            | 100.992936841028  | 91.4047838400382 |
| 25  | 4524288    | io_uring | 12        | 16  | asc         | 1125.2078       | 1253.6876     | 1136.3696            | 1269.1036          | 1159.6146           | 1277.5158         | 100.991976770868  | 103.057817409371 |
| 28  | 128        | worker   | 12        | 16  | asc         | 11.4932         | 0.1464        | 11.6072              | 0.1588             | 9.1018              | 0.128             | 100.991890857203  | 79.1929140709289 |
| 9   | 1512144    | io_uring | 12        | 16  | asc         | 2115.716        | 1228.7764     | 2136.6716            | 1240.8138          | 2111.3132           | 1240.0054         | 100.990473201507  | 99.7919002361375 |
| 10  | 128        | worker   | 12        | 16  | desc        | 20.5346         | 0.2798        | 20.7376              | 0.2804             | 13.5448             | 0.2858            | 100.98857538009   | 65.9608660504709 |
| 8   | 8192       | io_uring | 12        | 16  | desc        | 17.9496         | 9.876         | 18.127               | 9.7326             | 19.2316             | 10.5076           | 100.988322859562  | 107.142220439453 |
| 12  | 762144     | worker   | 12        | 16  | asc         | 4147.6308       | 621.7454      | 4188.6074            | 623.7256           | 1709.3822           | 628.5368          | 100.987951965252  | 41.2134609473919 |
| 39  | 3048576    | io_uring | 12        | 16  | desc        | 1071.1472       | 447.2992      | 1081.7194            | 452.4762           | 1103.4816           | 452.7106          | 100.986997865466  | 103.018670076344 |
| 7   | 4096       | io_uring | 12        | 16  | asc         | 86.981          | 4.865         | 87.8386              | 4.9952             | 41.189              | 5.513             | 100.98596245157   | 47.3540198434141 |
| 14  | 762144     | worker   | 12        | 16  | desc        | 1646.3742       | 491.2772      | 1662.5996            | 489.7704           | 713.457             | 491.506           | 100.985523218233  | 43.3350449733724 |
| 46  | 1524288    | io_uring | 12        | 16  | asc         | 959.8988        | 435.8158      | 969.344              | 441.075            | 1036.0574           | 437.994           | 100.983978727758  | 107.934023878351 |
| 25  | 1524288    | worker   | 12        | 16  | asc         | 392.7796        | 426.9778      | 396.6442             | 428.1852           | 400.499             | 436.2452          | 100.983910569694  | 101.965326101457 |
| 36  | 8          | io_uring | 12        | 16  | desc        | 1.16            | 0.028         | 1.1714               | 0.0346             | 1.1708              | 0.0352            | 100.98275862069   | 100.931034482759 |
| 35  | 262144     | worker   | 12        | 16  | desc        | 223.7408        | 85.7094       | 225.93               | 87.0826            | 240.2914            | 87.4978           | 100.978453639211  | 107.397220354982 |
| 36  | 2524288    | worker   | 12        | 16  | desc        | 1076.6692       | 830.3446      | 1087.1956            | 836.1492           | 1175.7802           | 843.3418          | 100.977681910098  | 109.205334377541 |
| 36  | 32768      | worker   | 12        | 16  | desc        | 18.269          | 8.7788        | 18.4476              | 9.0902             | 21.8236             | 9.2216            | 100.977612348788  | 119.457003667415 |
| 45  | 32768      | io_uring | 12        | 16  | desc        | 90.0216         | 5.973         | 90.9004              | 6.3766             | 62.6776             | 7.8226            | 100.976210154007  | 69.625067761515  |
| 12  | 16         | worker   | 12        | 16  | asc         | 2.9798          | 0.0494        | 3.0088               | 0.0616             | 3.1762              | 0.069             | 100.973219679173  | 106.591046378952 |
| 25  | 3524288    | worker   | 12        | 16  | asc         | 886.5322        | 980.7242      | 895.155              | 988.3312           | 894.0342            | 992.4168          | 100.972643746048  | 100.846218558108 |
| 4   | 2012144    | io_uring | 12        | 16  | desc        | 1706.1852       | 1250.3056     | 1722.7464            | 1258.6828          | 1915.7562           | 1271.7592         | 100.970656643839  | 112.283015935199 |
| 22  | 32768      | worker   | 12        | 16  | desc        | 102.7142        | 3.297         | 103.7102             | 3.242              | 51.3482             | 4.9228            | 100.969680920457  | 49.9913351805301 |
| 40  | 9048576    | worker   | 12        | 16  | desc        | 1404.9262       | 1322.0066     | 1418.5272            | 1344.082           | 1984.7004           | 1342.3644         | 100.968093555377  | 141.267235246947 |
| 21  | 4048576    | io_uring | 12        | 16  | asc         | 892.3516        | 641.2038      | 900.9728             | 650.3932           | 1096.4406           | 650.3668          | 100.96612142568   | 122.870917696567 |
| 32  | 65536      | io_uring | 12        | 16  | asc         | 649.2368        | 26.0512       | 655.4942             | 27.3376            | 130.042             | 27.9104           | 100.963808582631  | 20.0299798163012 |
| 45  | 3024288    | worker   | 12        | 16  | asc         | 767.8592        | 864.8548      | 775.2582             | 872.783            | 1170.5736           | 868.1724          | 100.963588116155  | 152.446386004101 |
| 19  | 6048576    | worker   | 12        | 16  | desc        | 1905.1598       | 890.3062      | 1923.4898            | 910.7014           | 2115.086            | 901.9762          | 100.962124017103  | 111.018823722818 |
| 12  | 1012144    | io_uring | 12        | 16  | desc        | 1471.2704       | 826.116       | 1485.3628            | 829.5972           | 1418.8418           | 834.8236          | 100.957838885361  | 96.4365082040664 |
| 46  | 32768      | io_uring | 12        | 16  | desc        | 71.7092         | 6.8214        | 72.3948              | 6.1174             | 48.0976             | 7.5736            | 100.956083738209  | 67.0731231139101 |
| 45  | 65536      | worker   | 12        | 16  | asc         | 22.1638         | 13.3402       | 22.3756              | 13.5882            | 31.528              | 15.2236           | 100.955612304749  | 142.249975184761 |
| 45  | 512        | io_uring | 12        | 16  | asc         | 5.1072          | 0.2074        | 5.156                | 0.204              | 4.7302              | 0.2914            | 100.955513784461  | 92.6182644110276 |
| 42  | 524288     | io_uring | 12        | 16  | asc         | 285.519         | 106.7978      | 288.2438             | 110.384            | 285.1532            | 109.257           | 100.954332286118  | 99.871882431642  |
| 15  | 1762144    | worker   | 12        | 16  | asc         | 3618.6234       | 1129.2038     | 3653.1138            | 1136.019           | 1563.7712           | 1150.5774         | 100.953135935616  | 43.214532907735  |
| 10  | 2012144    | worker   | 12        | 16  | asc         | 4944.4746       | 1624.094      | 4991.3716            | 1635.1018          | 3772.3206           | 1645.9294         | 100.948472867067  | 76.2936591887842 |
| 26  | 3024288    | worker   | 12        | 16  | asc         | 1759.6544       | 834.8014      | 1776.3296            | 847.7802           | 1779.2924           | 849.336           | 100.947640627614  | 101.11601459923  |
| 43  | 65536      | worker   | 12        | 16  | asc         | 141.9606        | 11.6964       | 143.3058             | 11.9144            | 143.8046            | 11.8064           | 100.947586865651  | 101.298951962728 |
| 36  | 16384      | worker   | 12        | 16  | asc         | 107.7138        | 4.4908        | 108.7338             | 4.558              | 111.174             | 4.3876            | 100.946953872206  | 103.212401753536 |
| 12  | 131072     | io_uring | 12        | 16  | asc         | 1027.666        | 104.0504      | 1037.357             | 106.1372           | 423.9472            | 108.1604          | 100.94301066689   | 41.2534033431095 |
| 1   | 1762144    | io_uring | 12        | 16  | asc         | 1504.7412       | 1106.9196     | 1518.9202            | 1115.5818          | 1525.3866           | 1113.131          | 100.942288281865  | 101.372023308726 |
| 19  | 524288     | io_uring | 12        | 16  | desc        | 172.8474        | 76.2392       | 174.4714             | 73.636             | 199.4562            | 75.0938           | 100.939557089086  | 115.394388344864 |
| 44  | 4524288    | worker   | 12        | 16  | desc        | 895.2828        | 878.743       | 903.6896             | 890.2928           | 908.4558            | 880.7624          | 100.939010556218  | 101.471378652645 |
| 41  | 4524288    | io_uring | 12        | 16  | asc         | 897.926         | 873.93        | 906.354              | 876.9678           | 913.526             | 897.612           | 100.938607413083  | 101.737336929769 |
| 19  | 6048576    | io_uring | 12        | 16  | desc        | 1899.922        | 890.04        | 1917.7176            | 905.9636           | 1985.5348           | 906.3702          | 100.936648978221  | 104.506121830265 |
| 19  | 131072     | io_uring | 12        | 16  | asc         | 145.103         | 14.963        | 146.4572             | 14.7418            | 130.835             | 15.8554           | 100.933268092321  | 90.1669848314645 |
| 12  | 512144     | worker   | 12        | 16  | asc         | 2921.2844       | 416.7586      | 2948.5346            | 424.7826           | 1231.132            | 419.672           | 100.932815716265  | 42.1435174199404 |
| 3   | 1762144    | io_uring | 12        | 16  | desc        | 2304.7816       | 1096.0792     | 2326.21              | 1103.797           | 2489.1086           | 1109.1592         | 100.929736683077  | 107.997590747861 |
| 32  | 2012144    | io_uring | 12        | 16  | desc        | 2279.1824       | 766.2076      | 2300.349             | 795.9692           | 1884.2986           | 791.437           | 100.928692675058  | 82.6743221604379 |
| 11  | 131072     | worker   | 12        | 16  | desc        | 738.0178        | 108.3176      | 744.8686             | 105.0244           | 313.6354            | 104.8762          | 100.928270293752  | 42.4969966849038 |
| 35  | 32768      | worker   | 12        | 16  | desc        | 30.8064         | 9.0472        | 31.0918              | 8.352              | 33.3922             | 9.589             | 100.926430871507  | 108.393710397839 |
| 22  | 16384      | io_uring | 12        | 16  | desc        | 54.9242         | 1.8124        | 55.433               | 2.2298             | 48.3886             | 1.9452            | 100.926367612091  | 88.1006914984652 |
| 28  | 1024288    | worker   | 12        | 16  | desc        | 272.6592        | 291.1122      | 275.1836             | 291.2006           | 274.2074            | 291.7654          | 100.925844424102  | 100.567815059972 |
| 31  | 131072     | worker   | 12        | 16  | asc         | 905.1912        | 54.5952       | 913.5706             | 55.8278            | 172.034             | 54.5892           | 100.925704978131  | 19.0052665116497 |
| 27  | 1024288    | io_uring | 12        | 16  | desc        | 607.6468        | 285.1324      | 613.2656             | 288.691            | 615.2946            | 290.5532          | 100.924681904027  | 101.258592985267 |
| 33  | 1024288    | worker   | 12        | 16  | asc         | 447.0446        | 339.8804      | 451.173              | 339.9752           | 460.0454            | 343.6536          | 100.923487276214  | 102.908166209814 |
| 46  | 3024288    | io_uring | 12        | 16  | asc         | 1899.3382       | 855.6278      | 1916.8724            | 868.4102           | 2168.9384           | 869.5152          | 100.923174187725  | 114.194428354045 |
| 3   | 4096       | io_uring | 12        | 16  | asc         | 54.501          | 1.704         | 55.0038              | 1.8224             | 42.1868             | 2.0914            | 100.922551879782  | 77.4055521917029 |
| 21  | 8048576    | worker   | 12        | 16  | asc         | 1756.7076       | 1273.1098     | 1772.9               | 1288.7638          | 2060.7528           | 1284.0962         | 100.921747022669  | 117.307672602999 |
| 2   | 4096       | worker   | 12        | 16  | asc         | 11.695          | 1.7726        | 11.8024              | 1.9874             | 15.5368             | 1.9658            | 100.918341171441  | 132.84993587003  |
| 27  | 262144     | io_uring | 12        | 16  | desc        | 170.4028        | 75.8834       | 171.9676             | 73.8862            | 167.1936            | 75.0328           | 100.918294769804  | 98.11669761295   |
| 41  | 2524288    | io_uring | 12        | 16  | asc         | 509.296         | 491.7138      | 513.9676             | 501.0898           | 513.6962            | 500.8322          | 100.91726618705   | 100.863976940718 |
| 41  | 4524288    | worker   | 12        | 16  | asc         | 902.4434        | 874.64        | 910.7146             | 901.012            | 904.6546            | 890.7232          | 100.916533934427  | 100.245023676831 |
| 12  | 32         | io_uring | 12        | 16  | asc         | 6.0446          | 0.0688        | 6.0998               | 0.0756             | 5.9712              | 0.0894            | 100.913211792344  | 98.7856930152533 |
| 40  | 65536      | worker   | 12        | 16  | asc         | 105.0316        | 8.7244        | 105.9904             | 6.5024             | 71.4526             | 8.8834            | 100.912868127306  | 68.029621561511  |
| 27  | 4524288    | worker   | 12        | 16  | desc        | 2622.6146       | 1247.641      | 2646.4836            | 1273.659           | 2641.656            | 1275.6398         | 100.910122287888  | 100.726046442356 |
| 8   | 32         | worker   | 12        | 16  | desc        | 0.795           | 0.0686        | 0.8022               | 0.0608             | 0.8174              | 0.0714            | 100.905660377358  | 102.817610062893 |
| 37  | 8048576    | worker   | 12        | 16  | asc         | 1259.2608       | 1167.0978     | 1270.6256            | 1183.1082          | 1659.4484           | 1193.763          | 100.902497719297  | 131.77956464618  |
| 12  | 256        | io_uring | 12        | 16  | desc        | 37.6336         | 0.3318        | 37.9726              | 0.4918             | 17.3172             | 0.5362            | 100.900790782705  | 46.0152629565069 |
| 4   | 1512144    | worker   | 12        | 16  | desc        | 1290.0126       | 941.4578      | 1301.6234            | 955.4482           | 1312.1394           | 959.917           | 100.900053224286  | 101.715239060456 |
| 25  | 64         | io_uring | 12        | 16  | asc         | 7.1652          | 0.0926        | 7.2296               | 0.1312             | 5.6228              | 0.096             | 100.898788589293  | 78.4737341595489 |
| 45  | 65536      | worker   | 12        | 16  | desc        | 173.0226        | 14.0122       | 174.5748             | 13.9318            | 120.3474            | 15.833            | 100.897108239039  | 69.555884606982  |
| 29  | 32768      | worker   | 12        | 16  | desc        | 390.2206        | 12.8524       | 393.7132             | 13.7458            | 74.7942             | 13.0064           | 100.89503219461   | 19.1671582689381 |
| 26  | 131072     | worker   | 12        | 16  | asc         | 92.014          | 32.5232       | 92.8358              | 33.565             | 90.5714             | 34.935            | 100.893124959245  | 98.4321951007455 |
| 18  | 65536      | io_uring | 12        | 16  | desc        | 75.1916         | 6.6012        | 75.8618              | 6.8632             | 60.0574             | 6.9666            | 100.891322966927  | 79.8724857563877 |
| 28  | 131072     | io_uring | 12        | 16  | asc         | 263.989         | 33.79         | 266.3402             | 32.4432            | 259.6088            | 34.3194           | 100.890643170738  | 98.3407641985083 |
| 43  | 1024       | io_uring | 12        | 16  | desc        | 1.6174          | 0.1498        | 1.6318               | 0.2136             | 1.6048              | 0.2478            | 100.89031779399   | 99.2209719302585 |
| 17  | 5048576    | io_uring | 12        | 16  | asc         | 660.3262        | 747.3802      | 666.2044             | 755.9846           | 774.507             | 761.4818          | 100.890196390814  | 117.291574982183 |
| 28  | 2024288    | worker   | 12        | 16  | desc        | 515.913         | 567.6466      | 520.4918             | 569.7602           | 517.9226            | 573.697           | 100.88751398007   | 100.389523039737 |
| 6   | 64018      | io_uring | 12        | 16  | asc         | 251.0562        | 79.0874       | 253.2838             | 78.274             | 264.7492            | 83.748            | 100.887291371414  | 105.454157276339 |
| 3   | 131072     | io_uring | 12        | 16  | desc        | 182.9638        | 81.8468       | 184.5832             | 81.8618            | 182.1748            | 82.4958           | 100.88509311678   | 99.5687671550329 |
| 13  | 32         | worker   | 12        | 16  | desc        | 2.8248          | 0.0668        | 2.8498               | 0.0468             | 2.9356              | 0.0548            | 100.885018408383  | 103.922401585953 |
| 43  | 16384      | io_uring | 12        | 16  | asc         | 38.1958         | 2.2934        | 38.5338              | 2.6416             | 39.2228             | 2.4846            | 100.884914048141  | 102.688777300122 |
