+-----+------------+----------+-----------+-----+-------------+-----------------+---------------+----------------------+--------------------+---------------------+-------------------+-------------------+------------------+
| did | num_values | iomethod | ioworkers | eic | query_order | master_uncached | master_cached | patched_off_uncached | patched_off_cached | patched_on_uncached | patched_on_cached | patched_off_coeff | patched_on_coeff |
| 25  | 8048576    | worker   | 12        | 16  | asc         | 2680.6852       | 2388.536      | 2707.2464            | 2136.436           | 2712.7382           | 2392.7298         | 100.990836223515  | 101.195701755656 |
| 2   | 16384      | io_uring | 12        | 16  | asc         | 161.4778        | 63.4254       | 162.999              | 66.4184            | 163.4054            | 68.298            | 100.942048999924  | 101.193724462434 |
| 3   | 16         | io_uring | 12        | 16  | desc        | 3.6758          | 0.1468        | 3.6472               | 0.157              | 3.7196              | 0.1808            | 99.2219380815061  | 101.191577343707 |
| 27  | 9048576    | io_uring | 12        | 16  | asc         | 9885.9036       | 2408.0452     | 9997.269             | 2505.829           | 10002.6798          | 2455.077          | 101.126507039781  | 101.18123951765  |
| 26  | 9048576    | worker   | 12        | 16  | asc         | 5346.9826       | 2396.5626     | 5369.7988            | 2430.055           | 5410.1268           | 2341.6432         | 100.426711693432  | 101.180931465908 |
| 7   | 4          | worker   | 12        | 16  | desc        | 1.5428          | 0.0686        | 1.587                | 0.0578             | 1.561               | 0.0628            | 102.864920922997  | 101.179673321234 |
| 13  | 9048576    | worker   | 12        | 16  | asc         | 3413.0886       | 2464.0448     | 3526.7878            | 2540.352           | 3453.2784           | 2466.4698         | 103.331270099464  | 101.177519974137 |
| 23  | 65536      | worker   | 12        | 16  | asc         | 284.6914        | 67.1764       | 283.5964             | 67.227             | 288.0372            | 61.6598           | 99.6153729968661  | 101.175237467658 |
| 1   | 65536      | io_uring | 12        | 16  | desc        | 1590.8058       | 301.4324      | 1602.3252            | 300.882            | 1609.4748           | 304.478           | 100.72412358567   | 101.173556193974 |
| 22  | 32768      | io_uring | 12        | 16  | desc        | 143.6788        | 28.8254       | 144.3852             | 29.2272            | 145.3646            | 29.3416           | 100.491652213131  | 101.17331158111  |
| 15  | 4048576    | io_uring | 12        | 16  | desc        | 2627.4894       | 1137.7368     | 2606.8204            | 1262.2044          | 2658.255            | 1198.8992         | 99.2133555324714  | 101.170912430703 |
| 8   | 65536      | io_uring | 12        | 16  | asc         | 250.7114        | 32.7066       | 252.6568             | 35.1884            | 253.601             | 33.6368           | 100.775951951128  | 101.152560274483 |
| 1   | 16384      | worker   | 12        | 16  | desc        | 400.9594        | 65.5324       | 404.5562             | 63.4668            | 405.5658            | 71.9818           | 100.897048429342  | 101.148844496475 |
| 3   | 16         | io_uring | 12        | 16  | asc         | 2.818           | 0.1502        | 2.765                | 0.1526             | 2.8502              | 0.1586            | 98.1192334989354  | 101.142654364798 |
| 14  | 2048576    | worker   | 12        | 16  | asc         | 1335.9622       | 593.752       | 1332.1424            | 605.6184           | 1351.2248           | 598.4234          | 99.7140787366589  | 101.142442503238 |
| 22  | 762144     | worker   | 12        | 16  | asc         | 1323.5386       | 775.6872      | 1319.4652            | 856.8556           | 1338.5972           | 832.2712          | 99.692234136579   | 101.137752990355 |
| 12  | 2524288    | worker   | 12        | 16  | desc        | 1599.2688       | 1372.0458     | 1630.657             | 1373.2464          | 1617.3812           | 1326.4428         | 101.962659435362  | 101.132542571955 |
| 29  | 1          | io_uring | 12        | 16  | asc         | 1.5428          | 0.0786        | 1.6156               | 0.0664             | 1.5602              | 0.067             | 104.718693284936  | 101.127819548872 |
| 23  | 65536      | io_uring | 12        | 16  | desc        | 120.0996        | 60.568        | 119.2754             | 61.1502            | 121.4494            | 61.6916           | 99.3137362655662  | 101.123900495922 |
| 3   | 190536     | worker   | 12        | 16  | desc        | 1838.662        | 795.5968      | 1839.3318            | 793.4456           | 1859.3052           | 829.8324          | 100.036428663887  | 101.122729463055 |
| 23  | 762144     | worker   | 12        | 16  | desc        | 1329.9248       | 798.841       | 1353.0492            | 854.8198           | 1344.7708           | 816.687           | 101.738775004421  | 101.116303718827 |
| 24  | 65536      | io_uring | 12        | 16  | desc        | 86.2718         | 59.2418       | 86.2008              | 62.5518            | 87.2322             | 62.0786           | 99.9177019605479  | 101.113225874504 |
| 1   | 315536     | worker   | 12        | 16  | asc         | 1685.067        | 1525.223      | 1682.961             | 1442.8708          | 1703.7652           | 1215.811          | 99.8750198063341  | 101.109641337704 |
| 22  | 1762144    | worker   | 12        | 16  | asc         | 3063.2188       | 1881.0886     | 3099.3606            | 2074.5034          | 3097.0266           | 1662.8796         | 101.179863482165  | 101.103669120861 |
| 11  | 2024288    | io_uring | 12        | 16  | desc        | 2252.8812       | 1077.7334     | 2261.3676            | 1051.368           | 2277.67             | 1077.9144         | 100.376690967992  | 101.100315453829 |
| 27  | 6048576    | worker   | 12        | 16  | desc        | 3571.302        | 1858.9642     | 3630.1998            | 1655.242           | 3610.5602           | 1726.2008         | 101.649196847536  | 101.099268558078 |
| 23  | 131072     | io_uring | 12        | 16  | desc        | 231.2804        | 136.0778      | 236.166              | 138.7814           | 233.8204            | 145.2286          | 102.112414195064  | 101.09823400513  |
| 19  | 16         | worker   | 12        | 16  | desc        | 2.8058          | 0.1244        | 3.1666               | 0.1094             | 2.8366              | 0.1172            | 112.85907762492   | 101.097726138713 |
| 27  | 524288     | io_uring | 12        | 16  | desc        | 310.5254        | 143.3252      | 316.019              | 151.217            | 313.9254            | 152.7608          | 101.769130641165  | 101.094918483319 |
| 22  | 131072     | io_uring | 12        | 16  | asc         | 232.6204        | 141.179       | 238.2838             | 138.4916           | 235.1656            | 136.933           | 102.434610206156  | 101.094143076016 |
| 10  | 16384      | io_uring | 12        | 16  | desc        | 38.8934         | 7.3446        | 39.1326              | 8.255              | 39.318              | 8.7066            | 100.615014372618  | 101.091701934004 |
| 30  | 1          | io_uring | 12        | 16  | asc         | 1.6168          | 0.0582        | 1.6662               | 0.0648             | 1.6344              | 0.0608            | 103.055418109847  | 101.088570014844 |
| 2   | 8          | io_uring | 12        | 16  | asc         | 3.4812          | 0.1458        | 3.4468               | 0.1252             | 3.519               | 0.112             | 99.0118349994255  | 101.085832471562 |
| 24  | 131072     | worker   | 12        | 16  | asc         | 629.0202        | 135.846       | 632.7314             | 137.7848           | 635.843             | 145.1644          | 100.589996950813  | 101.08467104872  |
| 23  | 1512144    | worker   | 12        | 16  | desc        | 2630.6868       | 1534.402      | 2649.5808            | 1587.0044          | 2659.199            | 1481.894          | 100.718215486541  | 101.083831036063 |
| 14  | 2048576    | io_uring | 12        | 16  | asc         | 1326.824        | 603.0968      | 1344.0238            | 578.5892           | 1341.1502           | 584.4914          | 101.29631360301   | 101.079736272482 |
| 26  | 9048576    | worker   | 12        | 16  | desc        | 9910.6344       | 2606.1796     | 9992.2908            | 2467.7396          | 10017.4926          | 2676.0964         | 100.82392707373   | 101.078217555881 |
| 10  | 1524288    | worker   | 12        | 16  | asc         | 1696.9772       | 914.3192      | 1707.911             | 844.8084           | 1715.2272           | 835.7254          | 100.644310365513  | 101.075441673583 |
| 8   | 2524288    | io_uring | 12        | 16  | desc        | 1957.6134       | 1558.2868     | 1960.3078            | 1653.5108          | 1978.6396           | 1626.1052         | 100.137636981847  | 101.074073154587 |
| 21  | 32         | io_uring | 12        | 16  | desc        | 2.9458          | 0.1108        | 2.861                | 0.0988             | 2.9774              | 0.1154            | 97.1213252766651  | 101.072713694073 |
| 5   | 131072     | worker   | 12        | 16  | asc         | 110.8722        | 75.8332       | 111.6342             | 72.902             | 112.0584            | 77.2962           | 100.687277784693  | 101.069880456959 |
| 10  | 2024288    | worker   | 12        | 16  | asc         | 2247.4682       | 1138.2392     | 2249.5202            | 1055.7064          | 2271.4812           | 1112.554          | 100.091302737899  | 101.068446708167 |
| 8   | 1024288    | io_uring | 12        | 16  | asc         | 3803.7046       | 574.1892      | 3870.434             | 613.4              | 3844.2644           | 638.5942          | 101.754326558377  | 101.066323604625 |
| 9   | 256        | io_uring | 12        | 16  | desc        | 3.4712          | 0.2172        | 3.4424               | 0.2222             | 3.5082              | 0.2376            | 99.1703157409541  | 101.065913805024 |
| 26  | 512        | worker   | 12        | 16  | desc        | 3.8886          | 0.2284        | 3.5526               | 0.2082             | 3.9298              | 0.2276            | 91.3593581237463  | 101.059507277683 |
| 14  | 65536      | worker   | 12        | 16  | desc        | 114.8586        | 15.3426       | 113.7914             | 15.426             | 116.0726            | 15.7504           | 99.0708575587723  | 101.05695176504  |
| 28  | 5048576    | worker   | 12        | 16  | desc        | 1693.565        | 1522.944      | 1684.4364            | 1454.6138          | 1711.4038           | 1426.0382         | 99.4609831922601  | 101.053328334017 |
| 14  | 32768      | io_uring | 12        | 16  | asc         | 24.8236         | 7.7228        | 25.5074              | 7.7558             | 25.0848             | 8.62              | 102.754636716673  | 101.052224496044 |
| 18  | 16         | worker   | 12        | 16  | desc        | 2.9792          | 0.1058        | 2.948                | 0.1238             | 3.0104              | 0.1258            | 98.952738990333   | 101.047261009667 |
| 24  | 1012144    | io_uring | 12        | 16  | desc        | 1257.8958       | 1076.8598     | 1260.545             | 1065.5868          | 1271.0516           | 1061.3312         | 100.210605679739  | 101.045857693459 |
| 10  | 4024288    | io_uring | 12        | 16  | asc         | 4477.129        | 2253.838      | 4497.3626            | 2257.0362          | 4523.8792           | 2062.2404         | 100.451932477264  | 101.044200423977 |
| 21  | 2262144    | io_uring | 12        | 16  | asc         | 2771.9822       | 2338.0596     | 2783.5314            | 2431.5274          | 2800.8846           | 2502.7204         | 100.416640482035  | 101.042661817958 |
| 4   | 315536     | io_uring | 12        | 16  | asc         | 7654.933        | 1379.0072     | 7706.4346            | 1409.5292          | 7734.6518           | 1386.605          | 100.672789689995  | 101.041404281396 |
| 13  | 3048576    | worker   | 12        | 16  | asc         | 1176.6704       | 925.5852      | 1199.517             | 940.1812           | 1188.872            | 888.0998          | 101.941631233351  | 101.036959882734 |
| 9   | 65536      | worker   | 12        | 16  | desc        | 171.441         | 28.7334       | 172.6534             | 31.1176            | 173.2138            | 29.5968           | 100.707182062634  | 101.034058364102 |
| 16  | 32768      | io_uring | 12        | 16  | asc         | 64.7152         | 7.7932        | 64.2524              | 7.8398             | 65.3814             | 8.1614            | 99.284866615571   | 101.029433579746 |
| 10  | 65536      | worker   | 12        | 16  | desc        | 146.6146        | 33.1726       | 146.2182             | 28.8016            | 148.121             | 29.4744           | 99.7296312918359  | 101.027455655849 |
| 10  | 128        | worker   | 12        | 16  | asc         | 3.0498          | 0.1364        | 3.1188               | 0.1442             | 3.081               | 0.161             | 102.262443438914  | 101.023017902813 |
| 26  | 2          | io_uring | 12        | 16  | desc        | 1.0188          | 0.0464        | 1.0932               | 0.0444             | 1.0292              | 0.0528            | 107.302709069494  | 101.02080879466  |
| 8   | 2524288    | worker   | 12        | 16  | desc        | 1962.6706       | 1502.2916     | 1929.0568            | 1549.9054          | 1982.6942           | 1548.4912         | 98.2873437855542  | 101.02022214018  |
| 27  | 3048576    | io_uring | 12        | 16  | asc         | 3353.2514       | 866.4246      | 3370.9336            | 890.2578           | 3387.1668           | 899.0454          | 100.527315070979  | 101.01141835056  |
| 8   | 262144     | worker   | 12        | 16  | asc         | 985.5378        | 153.3132      | 985.7366             | 158.5124           | 995.4936            | 168.6314          | 100.020171727558  | 101.010189563505 |
| 13  | 131072     | io_uring | 12        | 16  | desc        | 250.2698        | 32.515        | 255.1968             | 32.8594            | 252.7772            | 33.3542           | 101.968675405502  | 101.001878772429 |
| 26  | 8048576    | worker   | 12        | 16  | asc         | 4772.986        | 2223.432      | 4806.239             | 2370.2266          | 4820.74             | 2256.972          | 100.696691756481  | 101.000505763059 |
| 27  | 6048576    | io_uring | 12        | 16  | desc        | 3579.3514       | 1731.3334     | 3588.8314            | 1802.2884          | 3615.0802           | 1815.8804         | 100.264852453436  | 100.998192018811 |
| 4   | 315536     | worker   | 12        | 16  | asc         | 7648.8144       | 1382.1732     | 7755.332             | 1625.1018          | 7724.7416           | 1595.0428         | 101.392602754226  | 100.992666262107 |
| 17  | 1          | worker   | 12        | 16  | asc         | 1.1154          | 0.0506        | 1.1126               | 0.0578             | 1.1264              | 0.0494            | 99.7489689797382  | 100.986193293886 |
| 23  | 32768      | io_uring | 12        | 16  | desc        | 61.896          | 28.5626       | 61.8254              | 30.7168            | 62.5044             | 31.0576           | 99.8859377019517  | 100.982939123691 |
| 7   | 4024288    | io_uring | 12        | 16  | asc         | 13427.7852      | 2428.0772     | 13553.2804           | 2450.3612          | 13559.7216          | 2371.4988         | 100.934593442856  | 100.98256263438  |
| 8   | 1024288    | worker   | 12        | 16  | desc        | 799.9584        | 667.707       | 814.4018             | 625.6728           | 807.7962            | 645.151           | 101.805518886982  | 100.979775948349 |
| 15  | 8048576    | worker   | 12        | 16  | desc        | 5230.6754       | 2160.0132     | 5208.6334            | 2230.0114          | 5281.8356           | 2120.517          | 99.5786012643798  | 100.978080192091 |
| 2   | 190536     | io_uring | 12        | 16  | asc         | 1832.4912       | 797.6118      | 1848.0506            | 926.6856           | 1850.3816           | 822.8604          | 100.849084568592  | 100.976288453664 |
| 4   | 32768      | io_uring | 12        | 16  | desc        | 178.6032        | 144.0824      | 181.9932             | 143.4832           | 180.3424            | 148.1878          | 101.898062296756  | 100.973778745286 |
| 27  | 9048576    | worker   | 12        | 16  | desc        | 5354.1716       | 2617.7826     | 5414.6588            | 2659.0504          | 5406.1636           | 2539.0476         | 101.129720982421  | 100.971055914607 |
| 16  | 262144     | io_uring | 12        | 16  | desc        | 105.1808        | 70.4912       | 106.1226             | 74.3332            | 106.2016            | 72.9492           | 100.895410569229  | 100.970519334327 |
| 25  | 32768      | io_uring | 12        | 16  | asc         | 15.275          | 8.3618        | 15.5092              | 7.7738             | 15.4226             | 8.6914            | 101.533224222586  | 100.966284779051 |
| 24  | 2048       | io_uring | 12        | 16  | asc         | 12.2946         | 2.0366        | 12.3956              | 2.1408             | 12.413              | 2.1152            | 100.821498869422  | 100.963024417224 |
| 3   | 32768      | worker   | 12        | 16  | desc        | 321.3044        | 148.9628      | 322.528              | 140.2712           | 324.3858            | 144.3852          | 100.380822671585  | 100.959028261051 |
| 21  | 65536      | io_uring | 12        | 16  | desc        | 317.0162        | 63.9762       | 317.9544             | 65.1966            | 320.0426            | 61.546            | 100.295947021004  | 100.954651528849 |
| 32  | 4          | io_uring | 12        | 16  | desc        | 3.08            | 0.1234        | 2.9164               | 0.108              | 3.1094              | 0.1102            | 94.6883116883117  | 100.954545454545 |
| 6   | 16384      | io_uring | 12        | 16  | desc        | 59.6384         | 7.8612        | 59.5606              | 7.9464             | 60.2066             | 8.5656            | 99.8695471374148  | 100.952741857595 |
| 5   | 3524288    | io_uring | 12        | 16  | asc         | 2723.5504       | 2075.7286     | 2791.2058            | 1953.6364          | 2749.1218           | 2104.6672         | 102.484088416355  | 100.938899460058 |
| 27  | 4048576    | worker   | 12        | 16  | desc        | 2399.5026       | 1202.4238     | 2418.2288            | 1249.1518          | 2421.9768           | 1153.8218         | 100.780420075394  | 100.936619114311 |
| 26  | 65536      | io_uring | 12        | 16  | desc        | 76.1118         | 16.232        | 77.3844              | 15.151             | 76.8226             | 15.692            | 101.672014063522  | 100.933889357498 |
| 9   | 4524288    | worker   | 12        | 16  | asc         | 2867.0364       | 2389.361      | 2862.3736            | 2501.9464          | 2893.798            | 2547.9772         | 99.8373651621584  | 100.933423796084 |
| 6   | 262144     | io_uring | 12        | 16  | desc        | 882.1538        | 165.5176      | 886.2288             | 164.5162           | 890.3554            | 161.6242          | 100.461937589568  | 100.929724499288 |
| 6   | 3024288    | io_uring | 12        | 16  | asc         | 3791.5584       | 1652.4494     | 3768.1714            | 1751.0182          | 3826.6138           | 1788.6022         | 99.3831823874848  | 100.924564421848 |
| 16  | 3048576    | worker   | 12        | 16  | desc        | 1180.7102       | 938.4648      | 1178.9852            | 842.2786           | 1191.6048           | 868.612           | 99.8539014908146  | 100.922715836621 |
| 15  | 256        | worker   | 12        | 16  | desc        | 2.624           | 0.1438        | 2.725                | 0.1632             | 2.6482              | 0.137             | 103.849085365854  | 100.922256097561 |
| 24  | 512144     | worker   | 12        | 16  | desc        | 641.0028        | 553.9248      | 649.8446             | 549.962            | 646.894             | 522.6074          | 101.37936994971   | 100.919059947944 |
| 26  | 262144     | worker   | 12        | 16  | desc        | 292.3706        | 68.4408       | 294.9046             | 67.1832            | 295.0568            | 73.9148           | 100.866708212112  | 100.918765429903 |
| 28  | 8048576    | worker   | 12        | 16  | desc        | 2679.5428       | 2417.6874     | 2702.396             | 2349.9994          | 2704.119            | 2483.476          | 100.852876841527  | 100.917178856035 |
| 6   | 2024288    | io_uring | 12        | 16  | asc         | 2536.4728       | 1274.7764     | 2528.9838            | 1289.5176          | 2559.6834           | 1328.8084         | 99.7047474745245  | 100.915073877394 |
| 5   | 65536      | io_uring | 12        | 16  | desc        | 250.3146        | 33.739        | 251.9758             | 32.5192            | 252.6006            | 34.9244           | 100.663644869296  | 100.913250765237 |
| 3   | 315536     | io_uring | 12        | 16  | desc        | 3039.8262       | 1467.5326     | 3048.9832            | 1448.1934          | 3067.4466           | 1419.0474         | 100.301234327147  | 100.908617736106 |
| 27  | 8048576    | io_uring | 12        | 16  | desc        | 4759.8256       | 2195.5928     | 4782.3138            | 2236.5432          | 4803.023            | 2189.5588         | 100.472458486714  | 100.907541654467 |
| 27  | 4048576    | io_uring | 12        | 16  | desc        | 2401.9074       | 1085.7046     | 2403.6212            | 1187.3218          | 2423.6988           | 1221.6898         | 100.071351626628  | 100.907253959915 |
| 22  | 4          | worker   | 12        | 16  | desc        | 1.94            | 0.065         | 1.9406               | 0.0618             | 1.9576              | 0.0626            | 100.030927835052  | 100.907216494845 |
| 25  | 7048576    | worker   | 12        | 16  | desc        | 9302.1884       | 1919.0118     | 9400.1786            | 2102.2804          | 9386.5346           | 2086.1452         | 101.05341018464   | 100.906735021621 |
| 23  | 16384      | io_uring | 12        | 16  | desc        | 33.013          | 15.3692       | 32.54                | 14.4548            | 33.3114             | 15.7888           | 98.5672310907824  | 100.903886347802 |
| 22  | 512144     | io_uring | 12        | 16  | asc         | 894.86          | 533.3168      | 897.352              | 518.2454           | 902.9158            | 554.5944          | 100.2784793152    | 100.900230203607 |
| 14  | 524288     | io_uring | 12        | 16  | asc         | 346.0978        | 148.168       | 347.1934             | 152.7674           | 349.209             | 153.5406          | 100.316557920911  | 100.898936658944 |
| 5   | 524288     | worker   | 12        | 16  | desc        | 1963.8616       | 324.284       | 1969.5996            | 311.1426           | 1981.37             | 342.7226          | 100.292179448898  | 100.891529219778 |
| 6   | 2524288    | io_uring | 12        | 16  | desc        | 8472.0256       | 1523.6078     | 8502.5994            | 1593.3016          | 8547.2468           | 1525.5098         | 100.36087945721   | 100.887877392627 |
| 20  | 8          | worker   | 12        | 16  | asc         | 2.0724          | 0.091         | 1.99                 | 0.0858             | 2.0908              | 0.0864            | 96.0239336035514  | 100.887859486586 |
| 5   | 4024288    | io_uring | 12        | 16  | asc         | 3142.9898       | 2387.8902     | 3162.4272            | 2417.0122          | 3170.8406           | 2446.942          | 100.618436623625  | 100.886124415676 |
| 12  | 4024288    | worker   | 12        | 16  | desc        | 2551.089        | 2089.3608     | 2551.5818            | 2224.944           | 2573.6452           | 2360.4376         | 100.019317240598  | 100.884179266188 |
| 14  | 16         | worker   | 12        | 16  | desc        | 1.9002          | 0.073         | 1.9738               | 0.0652             | 1.917               | 0.068             | 103.873276497211  | 100.88411746132  |
| 28  | 5048576    | io_uring | 12        | 16  | asc         | 6656.5032       | 1661.127      | 6681.3008            | 1550.7096          | 6715.254            | 1508.841          | 100.372531932382  | 100.882607552866 |
| 6   | 32         | io_uring | 12        | 16  | desc        | 3.542           | 0.111         | 3.6348               | 0.1092             | 3.5732              | 0.1256            | 102.619988706945  | 100.880858272163 |
| 6   | 1524288    | io_uring | 12        | 16  | asc         | 1909.5782       | 949.8         | 1926.3496            | 899.5184           | 1926.3782           | 967.1512          | 100.878277726463  | 100.879775439414 |
| 21  | 131072     | worker   | 12        | 16  | desc        | 629.652         | 141.0276      | 631.3434             | 135.0624           | 635.1874            | 136.2046          | 100.268624573574  | 100.879120530071 |
| 20  | 1          | worker   | 12        | 16  | asc         | 1.1398          | 0.05          | 1.0822               | 0.0488             | 1.1498              | 0.052             | 94.9464818389191  | 100.877346902965 |
| 10  | 1          | worker   | 12        | 16  | desc        | 1.005           | 0.0456        | 1.0214               | 0.0456             | 1.0138              | 0.041             | 101.63184079602   | 100.875621890547 |
| 3   | 1024       | io_uring | 12        | 16  | asc         | 26.0754         | 3.6958        | 26.4312              | 3.6732             | 26.3032             | 3.8696            | 101.364504475483  | 100.873620347147 |
| 12  | 2048       | io_uring | 12        | 16  | asc         | 8.1624          | 1.1538        | 8.0434               | 1.1038             | 8.2332              | 1.228             | 98.542095462119   | 100.867391943546 |
| 16  | 131072     | io_uring | 12        | 16  | asc         | 251.5216        | 32.0586       | 251.9576             | 33.0132            | 253.703             | 34.858            | 100.173344953276  | 100.867281378617 |
| 12  | 65536      | io_uring | 12        | 16  | desc        | 46.355          | 32.9866       | 46.3922              | 29.015             | 46.7564             | 31.4736           | 100.080250242692  | 100.865926005825 |
| 9   | 524288     | worker   | 12        | 16  | asc         | 336.64          | 278.1506      | 339.0154             | 288.8788           | 339.5542            | 304.2942          | 100.705620247148  | 100.865672528517 |
| 15  | 16         | worker   | 12        | 16  | desc        | 1.968           | 0.0684        | 1.937                | 0.0698             | 1.985               | 0.0616            | 98.4247967479675  | 100.863821138211 |
| 27  | 512        | io_uring | 12        | 16  | asc         | 4.1048          | 0.2156        | 4.0536               | 0.2094             | 4.1402              | 0.2176            | 98.7526797895147  | 100.862404989281 |
| 13  | 1048576    | worker   | 12        | 16  | asc         | 410.2958        | 313.488       | 403.7778             | 326.419            | 413.8168            | 311.9492          | 98.4113900264151  | 100.858161355783 |
| 16  | 9048576    | io_uring | 12        | 16  | asc         | 17030.3622      | 2640.9114     | 17133.1268           | 2442.6444          | 17175.3118          | 2423.8922         | 100.603419931961  | 100.851124587356 |
| 13  | 1048576    | io_uring | 12        | 16  | asc         | 402.2664        | 297.3062      | 411.0134             | 301.4508           | 405.6866            | 299.9958          | 102.174429681425  | 100.850232582189 |
| 23  | 1762144    | io_uring | 12        | 16  | desc        | 3072.7626       | 1906.7432     | 3094.8398            | 1937.347           | 3098.866            | 2125.4344         | 100.718480496996  | 100.849509168069 |
| 15  | 131072     | worker   | 12        | 16  | asc         | 225.1148        | 31.5784       | 225.7182             | 33.9276            | 227.0242            | 32.2162           | 100.268041017294  | 100.848189457113 |
| 25  | 5048576    | io_uring | 12        | 16  | asc         | 1673.9838       | 1454.1742     | 1674.5648            | 1389.7102          | 1688.1788           | 1562.3828         | 100.034707623813  | 100.847977142909 |
| 28  | 65536      | io_uring | 12        | 16  | asc         | 90.4516         | 15.3462       | 90.1688              | 15.3752            | 91.2138             | 15.674            | 99.6873466030452  | 100.84266060523  |
| 8   | 3524288    | worker   | 12        | 16  | desc        | 2737.2386       | 2047.6104     | 2745.8754            | 2011.1426          | 2760.2794           | 2072.3238         | 100.315529672861  | 100.841753437205 |
| 6   | 32768      | io_uring | 12        | 16  | desc        | 115.4184        | 15.5828       | 115.902              | 16.8788            | 116.3886            | 16.1466           | 100.418997317585  | 100.840593874114 |
| 6   | 512        | worker   | 12        | 16  | asc         | 4.9062          | 0.4414        | 4.8602               | 0.3534             | 4.9474              | 0.4308            | 99.0624108271167  | 100.83975378093  |
| 6   | 2048       | worker   | 12        | 16  | desc        | 11.0602         | 1.1026        | 11.2504              | 1.1386             | 11.1522             | 1.2534            | 101.719679571798  | 100.83181135965  |
| 27  | 4          | worker   | 12        | 16  | desc        | 1.2348          | 0.051         | 1.3186               | 0.053              | 1.245               | 0.0566            | 106.786524133463  | 100.826044703596 |
| 28  | 9048576    | worker   | 12        | 16  | desc        | 3009.3468       | 2521.2404     | 2989.0484            | 2593.6526          | 3034.189            | 2699.7362         | 99.3254881757064  | 100.825501401168 |
| 11  | 1524288    | io_uring | 12        | 16  | desc        | 1706.6458       | 850.6544      | 1698.142             | 853.1816           | 1720.7178           | 812.7394          | 99.5017243765519  | 100.824541331306 |
| 26  | 131072     | worker   | 12        | 16  | desc        | 147.8648        | 30.3164       | 148.1468             | 30.6572            | 149.081             | 33.6058           | 100.190714761052  | 100.822508129048 |
| 8   | 2024288    | worker   | 12        | 16  | desc        | 1605.0076       | 1241.1384     | 1598.6292            | 1233.9594          | 1618.1962           | 1196.733          | 99.6025937821104  | 100.821715735178 |
| 22  | 16         | io_uring | 12        | 16  | asc         | 2.6782          | 0.0886        | 2.7378               | 0.0918             | 2.7002              | 0.1032            | 102.225375252035  | 100.821447240684 |
| 12  | 2024288    | io_uring | 12        | 16  | desc        | 1299.3094       | 1030.4874     | 1318.7988            | 1110.0592          | 1309.9724           | 1125.3746         | 101.499981451685  | 100.82066673265  |
| 10  | 65536      | io_uring | 12        | 16  | asc         | 77.6798         | 30.9432       | 77.6546              | 29.4202            | 78.3172             | 29.4756           | 99.9675591337774  | 100.820547941679 |
| 12  | 131072     | io_uring | 12        | 16  | asc         | 340.8638        | 63.4014       | 340.9002             | 61.5354            | 343.6562            | 62.4572           | 100.010678752041  | 100.819212835156 |
| 11  | 3524288    | io_uring | 12        | 16  | desc        | 3917.7096       | 1832.1726     | 3930.914             | 1816.5928          | 3949.7308           | 2243.5644         | 100.337043868693  | 100.817344909893 |
| 5   | 4524288    | worker   | 12        | 16  | asc         | 3550.8162       | 2488.5176     | 3526.339             | 2583.9442          | 3579.8006           | 2677.8658         | 99.31065989842    | 100.816274297723 |
| 3   | 2048       | io_uring | 12        | 16  | desc        | 24.1054         | 7.151         | 24.135               | 7.3108             | 24.302              | 7.3634            | 100.122794062741  | 100.815584889693 |
| 7   | 3024288    | worker   | 12        | 16  | desc        | 3791.084        | 1752.944      | 3803.1558            | 1825.3916          | 3821.9196           | 1760.4574         | 100.318426075497  | 100.813371584486 |
| 1   | 440536     | worker   | 12        | 16  | desc        | 10686.1696      | 1915.7372     | 10705.0418           | 1803.296           | 10772.8858          | 1922.5824         | 100.176603972297  | 100.811480663754 |
| 3   | 565536     | worker   | 12        | 16  | desc        | 5429.9946       | 2271.8962     | 5442.064             | 2306.4398          | 5474.05             | 2490.7344         | 100.222272780897  | 100.811334140185 |
| 10  | 1024288    | io_uring | 12        | 16  | asc         | 1145.9148       | 580.3694      | 1152.4732            | 549.4368           | 1155.1988           | 603.0182          | 100.572328763011  | 100.810182397505 |
| 2   | 32768      | io_uring | 12        | 16  | desc        | 692.2596        | 148.1624      | 697.0008             | 152.8248           | 697.8616            | 144.7282          | 100.684887576857  | 100.809233992566 |
| 13  | 5048576    | io_uring | 12        | 16  | asc         | 1924.3068       | 1415.8902     | 1949.3888            | 1493.364           | 1939.8744           | 1472.0602         | 101.30343040933   | 100.808997816772 |
| 3   | 128        | worker   | 12        | 16  | desc        | 5.2046          | 0.5802        | 4.8022               | 0.5682             | 5.2466              | 0.6148            | 92.2683779733313  | 100.806978442147 |
| 13  | 1048576    | io_uring | 12        | 16  | desc        | 1972.174        | 302.9536      | 1984.7428            | 332.757            | 1988.0042           | 312.9634          | 100.637306850207  | 100.802677654203 |
| 21  | 1262144    | worker   | 12        | 16  | asc         | 1552.414        | 1326.8868     | 1569.4064            | 1465.2678          | 1564.7618           | 1308.1772         | 101.094579152211  | 100.795393496838 |
| 14  | 2048576    | io_uring | 12        | 16  | desc        | 3463.5484       | 613.2338      | 3458.9362            | 596.7594           | 3491.0542           | 595.3726          | 99.8668359882022  | 100.794150877176 |
