+-----+------------+----------+-----------+-----+-------------+-----------------+---------------+----------------------+--------------------+---------------------+-------------------+-------------------+------------------+
| did | num_values | iomethod | ioworkers | eic | query_order | master_uncached | master_cached | patched_off_uncached | patched_off_cached | patched_on_uncached | patched_on_cached | patched_off_coeff | patched_on_coeff |
| 9   | 16384      | worker   | 12        | 16  | desc        | 45.1758         | 7.9288        | 45.5378              | 8.0438             | 44.0688             | 7.6508            | 101.450408636868  | 96.493794773484  |
| 4   | 8192       | io_uring | 12        | 16  | asc         | 204.6922        | 28.6638       | 202.2146             | 29.0764            | 185.0968            | 29.249            | 101.439446270208  | 102.041599508788 |
| 19  | 4096       | io_uring | 12        | 16  | desc        | 106.6648        | 9.2432        | 105.9942             | 9.3758             | 42.8126             | 9.315             | 101.434568114939  | 100.776787259823 |
| 6   | 1024288    | io_uring | 12        | 16  | desc        | 3441.505        | 618.6934      | 3450.4594            | 627.5404           | 3488.2444           | 624.1048          | 101.429948986041  | 100.874649705331 |
| 24  | 131072     | worker   | 12        | 16  | asc         | 629.0202        | 135.846       | 632.7314             | 137.7848           | 635.843             | 145.1644          | 101.42720433432   | 106.85953211725  |
| 25  | 32768      | io_uring | 12        | 16  | desc        | 46.1708         | 7.7474        | 46.8444              | 7.8578             | 47.6912             | 8.0902            | 101.4249941916    | 104.424710225366 |
| 28  | 5048576    | worker   | 12        | 16  | asc         | 6677.1362       | 1466.7678     | 6699.8102            | 1487.5688          | 6646.744            | 1594.9456         | 101.418152211959  | 108.738792875055 |
| 14  | 65536      | worker   | 12        | 16  | asc         | 45.7776         | 15.1602       | 45.8122              | 15.3744            | 47.8194             | 16.7638           | 101.412910119919  | 110.577696864157 |
| 26  | 131072     | io_uring | 12        | 16  | desc        | 147.7956        | 30.2826       | 148.0272             | 30.7076            | 135.526             | 31.3964           | 101.40344620343   | 103.678019720896 |
| 26  | 9048576    | worker   | 12        | 16  | asc         | 5346.9826       | 2396.5626     | 5369.7988            | 2430.055           | 5410.1268           | 2341.6432         | 101.397518262198  | 97.7084095362249 |
| 29  | 157768     | io_uring | 12        | 16  | asc         | 11114.0974      | 1367.9584     | 10869.2366           | 1387.0686          | 3045.1726           | 1489.1962         | 101.396986925918  | 108.862681789154 |
| 13  | 1048576    | io_uring | 12        | 16  | asc         | 402.2664        | 297.3062      | 411.0134             | 301.4508           | 405.6866            | 299.9958          | 101.394050981782  | 100.904656546012 |
| 22  | 32768      | io_uring | 12        | 16  | desc        | 143.6788        | 28.8254       | 144.3852             | 29.2272            | 145.3646            | 29.3416           | 101.393909538116  | 101.790781741103 |
| 27  | 2048576    | io_uring | 12        | 16  | asc         | 2253.6678       | 615.282       | 2267.4372            | 623.836            | 2256.5752           | 601.5464          | 101.390256825326  | 97.7675927460904 |
| 11  | 32768      | worker   | 12        | 16  | desc        | 40.953          | 14.6074       | 42.0388              | 14.8098            | 42.128              | 15.8492           | 101.385599079918  | 108.501170639539 |
| 10  | 32         | io_uring | 12        | 16  | desc        | 2.4264          | 0.0872        | 2.936                | 0.0884             | 2.8648              | 0.087             | 101.376146788991  | 99.7706422018349 |
| 11  | 4          | worker   | 12        | 16  | asc         | 1.389           | 0.0588        | 1.7084               | 0.0596             | 1.7298              | 0.0558            | 101.360544217687  | 94.8979591836735 |
| 16  | 16384      | io_uring | 12        | 16  | desc        | 9.3468          | 3.963         | 9.955                | 4.016              | 10.6286             | 4.2156            | 101.337370678779  | 106.373959121877 |
| 18  | 565536     | worker   | 12        | 16  | desc        | 12360.6488      | 1383.7094     | 12374.2316           | 1402.0916          | 2731.8854           | 1732.9884         | 101.328472582466  | 125.242222102415 |
| 1   | 4096       | worker   | 12        | 16  | desc        | 103.0264        | 15.4464       | 103.9276             | 15.6494            | 105.646             | 14.505            | 101.31422208411   | 93.9053760099441 |
| 12  | 2048       | worker   | 12        | 16  | asc         | 7.9836          | 1.0926        | 8.143                | 1.1068             | 8.3464              | 1.0934            | 101.299652205748  | 100.073219842577 |
| 12  | 16384      | io_uring | 12        | 16  | asc         | 45.821          | 7.3388        | 45.3682              | 7.4334             | 45.3298             | 8.2284            | 101.289039079959  | 112.121872785742 |
| 23  | 262144     | worker   | 12        | 16  | desc        | 461.7544        | 283.1564      | 482.7308             | 286.7956           | 472.5354            | 287.303           | 101.28522611532   | 101.464420369803 |
| 2   | 65536      | worker   | 12        | 16  | desc        | 1383.1324       | 291.552       | 1393.1966            | 295.2948           | 1386.6734           | 286.4488          | 101.28375041159   | 98.2496432883328 |
| 12  | 4096       | io_uring | 12        | 16  | desc        | 5.8098          | 1.9056        | 6.1382               | 1.93               | 6.3606              | 2.1178            | 101.280436607893  | 111.135600335852 |
| 8   | 32768      | worker   | 12        | 16  | desc        | 30.922          | 15.5508       | 32.1056              | 15.7496            | 34.3236             | 15.9612           | 101.278390822337  | 102.639092522571 |
| 11  | 4096       | io_uring | 12        | 16  | asc         | 11.8438         | 1.9724        | 12.4124              | 1.9976             | 12.297              | 2.4838            | 101.277631312107  | 125.927803690935 |
| 15  | 2048576    | worker   | 12        | 16  | desc        | 1329.0282       | 581.9196      | 1329.8644            | 589.3316           | 1348.415            | 579.8078          | 101.273715475471  | 99.6370976334188 |
| 8   | 8192       | worker   | 12        | 16  | asc         | 35.2594         | 4.1004        | 34.9896              | 4.1526             | 36.9322             | 4.3652            | 101.273046532046  | 106.457906545703 |
| 6   | 512        | io_uring | 12        | 16  | desc        | 5.6064          | 0.347         | 5.788                | 0.3514             | 5.854               | 0.4366            | 101.268011527378  | 125.821325648415 |
| 28  | 7048576    | worker   | 12        | 16  | asc         | 9302.2448       | 2046.1706     | 9322.6186            | 2072.048           | 9430.2182           | 2087.8088         | 101.264674607288  | 102.03493296209  |
| 21  | 65536      | io_uring | 12        | 16  | asc         | 85.447          | 61.3032       | 85.8376              | 62.0772            | 87.3658             | 65.8152           | 101.262576831226  | 107.360137806836 |
| 3   | 8192       | io_uring | 12        | 16  | desc        | 84.1282         | 28.3798       | 83.5786              | 28.7372            | 84.05               | 31.196            | 101.25934643655   | 109.923255273117 |
| 17  | 64         | worker   | 12        | 16  | asc         | 7.672           | 0.288         | 8.2148               | 0.2916             | 3.963               | 0.2816            | 101.25            | 97.7777777777778 |
| 13  | 65536      | io_uring | 12        | 16  | asc         | 29.4908         | 16.1982       | 29.8182              | 16.4002            | 29.9368             | 17.676            | 101.247052141596  | 109.123235915102 |
| 14  | 9048576    | io_uring | 12        | 16  | desc        | 15356.9494      | 2418.665      | 15289.4958           | 2448.7508          | 15199.6104          | 2514.0956         | 101.243901077661  | 103.945589819177 |
| 17  | 190536     | worker   | 12        | 16  | desc        | 5022.2632       | 535.8608      | 4996.4402            | 542.5178           | 1570.7084           | 623.5026          | 101.242300239167  | 116.355329593058 |
| 29  | 1          | io_uring | 12        | 16  | desc        | 2.366           | 0.0644        | 2.166                | 0.0652             | 1.8198              | 0.082             | 101.242236024845  | 127.329192546584 |
| 18  | 128        | io_uring | 12        | 16  | desc        | 13.4554         | 0.4354        | 14.2072              | 0.4408             | 4.952               | 0.5144            | 101.240238860818  | 118.144235186036 |
| 25  | 8048576    | worker   | 12        | 16  | desc        | 10688.8866      | 2262.4686     | 10635.3064           | 2290.496           | 10692.548           | 2189.697          | 101.238797303087  | 96.7835310509945 |
| 24  | 762144     | io_uring | 12        | 16  | asc         | 3641.1784       | 830.0734      | 3647.3376            | 840.2976           | 3648.8912           | 814.8868          | 101.231722399489  | 98.1704509504822 |
| 9   | 2024288    | io_uring | 12        | 16  | asc         | 1272.1914       | 1070.6192     | 1317.4252            | 1083.8042          | 1292.9102           | 1063.6714         | 101.23153031442   | 99.3510484400056 |
| 1   | 128036     | worker   | 12        | 16  | desc        | 3113.9918       | 559.942       | 3095.47              | 566.8376           | 3119.9826           | 594.2132          | 101.231484689486  | 106.120491050859 |
| 30  | 251518     | io_uring | 12        | 16  | asc         | 35621.8112      | 2178.481      | 35273.507            | 2205.304           | 8693.0846           | 2256.7286         | 101.231270779961  | 103.591842205647 |
| 13  | 8192       | worker   | 12        | 16  | desc        | 18.4062         | 2.1284        | 17.577               | 2.1546             | 19.5216             | 2.6082            | 101.230971621876  | 122.542755121218 |
| 25  | 4          | io_uring | 12        | 16  | desc        | 1.1024          | 0.0488        | 1.1362               | 0.0494             | 1.143               | 0.0476            | 101.229508196721  | 97.5409836065574 |
| 11  | 32768      | io_uring | 12        | 16  | desc        | 40.0212         | 14.4638       | 41.7394              | 14.6404            | 41.6236             | 14.8758           | 101.22097927239   | 102.84849071475  |
| 5   | 4024288    | io_uring | 12        | 16  | asc         | 3142.9898       | 2387.8902     | 3162.4272            | 2417.0122          | 3170.8406           | 2446.942          | 101.219570313576  | 102.472969653295 |
| 16  | 32768      | io_uring | 12        | 16  | desc        | 16.2444         | 8.321         | 16.6964              | 8.422              | 16.9104             | 8.604             | 101.2137964187    | 103.401033529624 |
| 18  | 315536     | io_uring | 12        | 16  | asc         | 6717.6018       | 773.411       | 6767.1142            | 782.7952           | 2861.5122           | 750.2452          | 101.213352279706  | 97.0047232325374 |
| 24  | 8192       | io_uring | 12        | 16  | asc         | 41.9574         | 7.3388        | 42.5312              | 7.4276             | 42.5722             | 8.3128            | 101.210007085627  | 113.271924565324 |
| 32  | 189018     | io_uring | 12        | 16  | desc        | 12669.3642      | 1547.3162     | 12672.498            | 1566.0272          | 3530.5914           | 1665.8012         | 101.209255096017  | 107.657452303543 |
| 3   | 8192       | worker   | 12        | 16  | asc         | 181.141         | 28.7352       | 181.9272             | 29.0788            | 185.7252            | 28.9284           | 101.19574598402   | 100.672346112086 |
| 2   | 565536     | io_uring | 12        | 16  | asc         | 5412.3934       | 2215.453      | 5456.0312            | 2241.8396          | 5481.2614           | 2428.6438         | 101.191025040928  | 109.622898793159 |
| 1   | 4          | io_uring | 12        | 16  | asc         | 2.4126          | 0.1012        | 2.6492               | 0.1024             | 2.1932              | 0.0964            | 101.185770750988  | 95.2569169960474 |
| 24  | 2012144    | worker   | 12        | 16  | asc         | 9628.0834       | 2086.1086     | 9640.1152            | 2110.7614          | 9591.489            | 2040.3614         | 101.181760144223  | 97.8070556825278 |
| 19  | 190536     | worker   | 12        | 16  | desc        | 4079.8654       | 549.9712      | 4096.2726            | 556.4486           | 1606.1276           | 614.1896          | 101.177770763269  | 111.676684160916 |
| 30  | 220268     | worker   | 12        | 16  | asc         | 30766.8088      | 1775.8374     | 31736.3114           | 1796.7046          | 7353.5054           | 1905.22           | 101.175062536694  | 107.285723343815 |
| 4   | 2          | io_uring | 12        | 16  | desc        | 2.1278          | 0.0854        | 2.1608               | 0.0864             | 2.258               | 0.0772            | 101.170960187354  | 90.3981264637002 |
| 25  | 16         | io_uring | 12        | 16  | asc         | 2.1028          | 0.0686        | 2.036                | 0.0694             | 1.9434              | 0.0662            | 101.166180758017  | 96.5014577259475 |
| 6   | 2024288    | io_uring | 12        | 16  | asc         | 2536.4728       | 1274.7764     | 2528.9838            | 1289.5176          | 2559.6834           | 1328.8084         | 101.156375345512  | 104.238547246403 |
| 27  | 32768      | io_uring | 12        | 16  | desc        | 24.3662         | 7.7208        | 24.1048              | 7.8094             | 24.2586             | 8.2098            | 101.147549476738  | 106.333540565744 |
| 16  | 4096       | io_uring | 12        | 16  | desc        | 4.866           | 1.0888        | 4.6066               | 1.1012             | 5.2268              | 1.1938            | 101.13886847906   | 109.643644379133 |
| 13  | 2048576    | io_uring | 12        | 16  | asc         | 803.4622        | 582.7198      | 779.6144             | 589.3472           | 883.287             | 577.1592          | 101.137321916983  | 99.0457506334949 |
| 5   | 256        | worker   | 12        | 16  | desc        | 4.6778          | 0.2306        | 4.6898               | 0.2332             | 5.3536              | 0.287             | 101.12749349523   | 124.457935819601 |
| 15  | 2048       | io_uring | 12        | 16  | asc         | 6.3408          | 0.5688        | 5.9248               | 0.5752             | 6.2278              | 0.6386            | 101.12517580872   | 112.271448663854 |
| 26  | 131072     | worker   | 12        | 16  | desc        | 147.8648        | 30.3164       | 148.1468             | 30.6572            | 149.081             | 33.6058           | 101.124144027655  | 110.850232877255 |
| 6   | 65536      | worker   | 12        | 16  | asc         | 88.5596         | 32.8194       | 88.6486              | 33.1876            | 95.0288             | 32.7648           | 101.121897414334  | 99.8336349841862 |
| 26  | 5048576    | worker   | 12        | 16  | desc        | 5573.0056       | 1571.9866     | 5550.608             | 1589.4952          | 5091.6876           | 1509.7852         | 101.113788120077  | 96.0431342099226 |
| 5   | 3024288    | worker   | 12        | 16  | desc        | 11419.0874      | 1715.678      | 11362.3278           | 1734.6574          | 11429.2268          | 1909.2718         | 101.106233220919  | 111.283807334477 |
| 28  | 2048       | worker   | 12        | 16  | desc        | 4.1042          | 0.5792        | 4.48                 | 0.5856             | 4.8858              | 0.7254            | 101.104972375691  | 125.241712707182 |
| 13  | 3048576    | io_uring | 12        | 16  | asc         | 1163.5682       | 836.0374      | 1177.5872            | 845.2084           | 1180.5056           | 824.4318          | 101.09696049483   | 98.6118324371613 |
| 27  | 16384      | worker   | 12        | 16  | desc        | 13.9204         | 3.959         | 13.6938              | 4.0022             | 15.466              | 4.1962            | 101.091184642587  | 105.99141197272  |
| 3   | 8          | worker   | 12        | 16  | asc         | 2.704           | 0.1102        | 2.605                | 0.1114             | 2.6226              | 0.1226            | 101.088929219601  | 111.252268602541 |
| 16  | 8192       | worker   | 12        | 16  | asc         | 18.4988         | 2.0806        | 18.0178              | 2.1032             | 19.3182             | 2.2634            | 101.086225127367  | 108.785927136403 |
| 6   | 16384      | io_uring | 12        | 16  | desc        | 59.6384         | 7.8612        | 59.5606              | 7.9464             | 60.2066             | 8.5656            | 101.083803999389  | 108.96046405129  |
| 11  | 256        | worker   | 12        | 16  | asc         | 3.1636          | 0.203         | 3.459                | 0.2052             | 3.918               | 0.241             | 101.083743842365  | 118.71921182266  |
| 30  | 32         | io_uring | 12        | 16  | desc        | 17.2502         | 0.4676        | 16.9106              | 0.4726             | 11.5372             | 0.6054            | 101.069289991446  | 129.469632164243 |
| 7   | 1024288    | worker   | 12        | 16  | desc        | 1288.6942       | 628.3286      | 1282.1724            | 634.9998           | 1370.7054           | 595.5362          | 101.061737441205  | 94.7810110824177 |
| 17  | 128036     | io_uring | 12        | 16  | asc         | 1683.4148       | 344.6492      | 1676.7226            | 348.3058           | 720.2648            | 333.6472          | 101.060962857305  | 96.8077685948495 |
| 24  | 16         | io_uring | 12        | 16  | desc        | 2.484           | 0.0944        | 2.5242               | 0.0954             | 2.5748              | 0.0898            | 101.059322033898  | 95.1271186440678 |
| 13  | 131072     | io_uring | 12        | 16  | desc        | 250.2698        | 32.515        | 255.1968             | 32.8594            | 252.7772            | 33.3542           | 101.059203444564  | 102.580962632631 |
| 13  | 32768      | io_uring | 12        | 16  | desc        | 64.447          | 8.4098        | 64.9026              | 8.4988             | 65.4916             | 8.0624            | 101.058289138862  | 95.8691050916787 |
| 8   | 16384      | worker   | 12        | 16  | desc        | 18.401          | 8.534         | 18.63                | 8.6238             | 20.8874             | 8.8444            | 101.052261542067  | 103.637215842512 |
| 14  | 6048576    | io_uring | 12        | 16  | desc        | 10232.7932      | 1670.639      | 10216.2618           | 1688.2142          | 10282.1232          | 1689.5652         | 101.052004652112  | 101.132871913082 |
| 32  | 1024       | io_uring | 12        | 16  | asc         | 652.3328        | 10.9768       | 646.2328             | 11.0918            | 146.3012            | 11.552            | 101.04766416442   | 105.240142846731 |
| 28  | 8          | worker   | 12        | 16  | desc        | 1.5334          | 0.0574        | 1.7146               | 0.058              | 1.6432              | 0.06              | 101.045296167247  | 104.529616724739 |
| 24  | 8192       | worker   | 12        | 16  | desc        | 13.2548         | 7.3348        | 13.714               | 7.4112             | 16.0402             | 7.6944            | 101.041609859846  | 104.90265583247  |
| 10  | 2          | worker   | 12        | 16  | desc        | 1.2204          | 0.0588        | 1.3084               | 0.0594             | 1.1838              | 0.0612            | 101.020408163265  | 104.081632653061 |
| 4   | 65536      | io_uring | 12        | 16  | asc         | 1600.9706       | 295.7188      | 1594.3158            | 298.7302           | 1601.7924           | 332.7118          | 101.018332280531  | 112.509519178355 |
| 11  | 2024288    | worker   | 12        | 16  | asc         | 4437.2558       | 1064.682      | 4405.0244            | 1075.521           | 4417.8214           | 1182.6742         | 101.018050460137  | 111.082388919884 |
| 22  | 16384      | io_uring | 12        | 16  | asc         | 33.4376         | 14.4406       | 34.2076              | 14.5856            | 33.5776             | 15.9708           | 101.00411340249   | 110.596512610279 |
| 27  | 8          | io_uring | 12        | 16  | desc        | 1.5146          | 0.0598        | 1.6056               | 0.0604             | 1.6718              | 0.0584            | 101.003344481605  | 97.6588628762542 |
| 23  | 32         | io_uring | 12        | 16  | asc         | 2.7874          | 0.0998        | 2.8238               | 0.1008             | 2.634               | 0.1               | 101.002004008016  | 100.200400801603 |
| 23  | 8192       | worker   | 12        | 16  | asc         | 38.4176         | 7.3578        | 38.1636              | 7.4306             | 40.5804             | 7.7564            | 100.989426187176  | 105.417380195167 |
| 17  | 2048       | worker   | 12        | 16  | asc         | 49.1314         | 4.3298        | 48.9574              | 4.3724             | 15.3612             | 4.6056            | 100.98387916301   | 106.369809229064 |
| 21  | 2048       | worker   | 12        | 16  | desc        | 12.6428         | 1.982         | 12.9266              | 2.0014             | 13.9038             | 2.1548            | 100.978809283552  | 108.718466195762 |
| 8   | 16384      | io_uring | 12        | 16  | desc        | 18.953          | 7.8336        | 18.5602              | 7.9102             | 18.7298             | 8.3138            | 100.977839052288  | 106.130004084967 |
| 32  | 1          | io_uring | 12        | 16  | asc         | 1.592           | 0.0614        | 1.6834               | 0.062              | 1.67                | 0.0598            | 100.977198697068  | 97.3941368078176 |
| 5   | 64         | io_uring | 12        | 16  | desc        | 4.2704          | 0.1234        | 4.3786               | 0.1246             | 4.1902              | 0.1294            | 100.97244732577   | 104.862236628849 |
| 4   | 2048       | io_uring | 12        | 16  | asc         | 54.2532         | 7.2142        | 53.7898              | 7.284              | 54.4202             | 7.5256            | 100.967536247955  | 104.316486928558 |
| 13  | 8048576    | io_uring | 12        | 16  | desc        | 15345.9038      | 2224.095      | 15369.8072           | 2245.5988          | 13777.782           | 2281.2302         | 100.966856181953  | 102.568919043476 |
| 23  | 65536      | io_uring | 12        | 16  | desc        | 120.0996        | 60.568        | 119.2754             | 61.1502            | 121.4494            | 61.6916           | 100.961233654735  | 101.855105005944 |
| 8   | 1524288    | io_uring | 12        | 16  | desc        | 1198.5692       | 877.8856      | 1192.1862            | 886.3134           | 1221.4054           | 923.2586          | 100.960011190524  | 105.168441081617 |
| 9   | 1          | io_uring | 12        | 16  | asc         | 0.8718          | 0.042         | 1.0312               | 0.0424             | 0.9782              | 0.0434            | 100.952380952381  | 103.333333333333 |
| 28  | 8048576    | io_uring | 12        | 16  | desc        | 2682.124        | 2206.205      | 2707.7646            | 2227.044           | 2699.0286           | 2153.7738         | 100.944563175226  | 97.6234665409606 |
| 21  | 1512144    | io_uring | 12        | 16  | asc         | 1858.437        | 1561.924      | 1868.4334            | 1576.5178          | 1900.9968           | 1634.0904         | 100.934347637913  | 104.620352846873 |
| 28  | 524288     | io_uring | 12        | 16  | desc        | 177.3264        | 153.8018      | 179.2106             | 155.2138           | 185.2894            | 146.0462          | 100.918064678047  | 94.9574062202133 |
| 3   | 2048       | worker   | 12        | 16  | asc         | 50.3718         | 7.8224        | 48.022               | 7.8942             | 49.9354             | 8.085             | 100.917876866435  | 103.357025976682 |
| 7   | 4024288    | io_uring | 12        | 16  | asc         | 13427.7852      | 2428.0772     | 13553.2804           | 2450.3612          | 13559.7216          | 2371.4988         | 100.917763240806  | 97.6698269725526 |
| 30  | 512        | worker   | 12        | 16  | desc        | 237.1916        | 5.0584        | 238.1262             | 5.1044             | 30.568              | 5.4008            | 100.909378459592  | 106.768938794876 |
| 8   | 262144     | io_uring | 12        | 16  | desc        | 211.0108        | 158.8714      | 209.9034             | 160.3074           | 209.8268            | 158.295           | 100.903875713313  | 99.6371908348513 |
| 6   | 4524288    | io_uring | 12        | 16  | desc        | 15144.2014      | 2559.4886     | 15294.4988           | 2582.5702          | 15244.3026          | 2525.6078         | 100.901805149669  | 98.6762668136127 |
| 8   | 1024288    | worker   | 12        | 16  | asc         | 3836.7624       | 602.3088      | 3858.3992            | 607.7164           | 3861.3708           | 623.8284          | 100.897811886527  | 103.572851666786 |
| 27  | 8192       | worker   | 12        | 16  | asc         | 12.4662         | 2.0916        | 12.6336              | 2.1102             | 13.9132             | 2.1844            | 100.889271371199  | 104.436794798241 |
| 7   | 64         | io_uring | 12        | 16  | desc        | 3.5884          | 0.1356        | 4.285                | 0.1368             | 3.9794              | 0.1402            | 100.884955752212  | 103.392330383481 |
| 32  | 512        | worker   | 12        | 16  | asc         | 332.0132        | 4.7304        | 332.3932             | 4.7722             | 78.5196             | 4.7514            | 100.883646203281  | 100.443937087773 |
| 11  | 1          | io_uring | 12        | 16  | desc        | 0.9946          | 0.0454        | 1.1386               | 0.0458             | 1.115               | 0.0424            | 100.881057268722  | 93.3920704845815 |
| 16  | 4048576    | io_uring | 12        | 16  | asc         | 7632.6056       | 1213.4658     | 7664.2468            | 1224.1094          | 7661.7958           | 1141.063          | 100.877124019482  | 94.0333876735545 |
| 25  | 1048576    | worker   | 12        | 16  | desc        | 1398.7052       | 307.4         | 1395.5788            | 310.0916           | 1278.4054           | 300.959           | 100.875601821731  | 97.9046844502277 |
| 4   | 4096       | io_uring | 12        | 16  | desc        | 25.902          | 13.8936       | 26.0616              | 14.0152            | 26.2312             | 14.346            | 100.875223124316  | 103.256175505269 |
| 27  | 2048576    | worker   | 12        | 16  | desc        | 1223.617        | 580.6676      | 1231.588             | 585.7326           | 1224.6988           | 584.97            | 100.872271847095  | 100.740940255664 |
| 7   | 16384      | worker   | 12        | 16  | desc        | 25.9208         | 7.8824        | 25.844               | 7.9508             | 27.837              | 8.799             | 100.867756013397  | 111.628438039176 |
| 5   | 8192       | worker   | 12        | 16  | asc         | 11.2552         | 4.0584        | 11.806               | 4.0936             | 14.328              | 4.6354            | 100.86733688153   | 114.217425586438 |
| 24  | 16384      | io_uring | 12        | 16  | desc        | 24.2348         | 14.4192       | 24.2148              | 14.5438            | 24.9648             | 16.0554           | 100.864125610297  | 111.347370173103 |
| 26  | 262144     | worker   | 12        | 16  | asc         | 161.2558        | 65.2274       | 160.8278             | 65.7888            | 163.2386            | 67.164            | 100.860681247451  | 102.968997691154 |
| 12  | 8          | worker   | 12        | 16  | asc         | 1.926           | 0.07          | 2.1014               | 0.0706             | 2.0844              | 0.0756            | 100.857142857143  | 108.0            |
| 21  | 8192       | io_uring | 12        | 16  | asc         | 13.721          | 7.8544        | 13.6726              | 7.9208             | 14.4698             | 7.7392            | 100.845386025667  | 98.5333061723365 |
| 28  | 1024       | worker   | 12        | 16  | asc         | 4.6             | 0.332         | 4.739                | 0.3348             | 4.97                | 0.3686            | 100.843373493976  | 111.024096385542 |
| 26  | 512        | io_uring | 12        | 16  | desc        | 4.067           | 0.2372        | 3.99                 | 0.2392             | 3.8668              | 0.2412            | 100.843170320405  | 101.686340640809 |
| 15  | 1          | worker   | 12        | 16  | desc        | 0.8866          | 0.0476        | 1.0346               | 0.048              | 0.923               | 0.0436            | 100.840336134454  | 91.5966386554622 |
| 1   | 4096       | io_uring | 12        | 16  | desc        | 104.374         | 14.1828       | 104.1782             | 14.3018            | 104.6068            | 14.4226           | 100.839044476408  | 101.690780381871 |
| 11  | 4524288    | io_uring | 12        | 16  | desc        | 5012.0644       | 2391.362      | 5064.05              | 2411.2966          | 5037.1326           | 2436.835          | 100.833608629726  | 101.90155233712  |
| 8   | 32         | worker   | 12        | 16  | asc         | 3.6306          | 0.122         | 3.5306               | 0.123              | 3.5984              | 0.1146            | 100.819672131148  | 93.9344262295082 |
| 4   | 503036     | io_uring | 12        | 16  | asc         | 12233.9302      | 2147.505      | 12241.2468           | 2165.102           | 12237.352           | 2164.6698         | 100.819416019986  | 100.799290339254 |
| 12  | 8192       | io_uring | 12        | 16  | asc         | 24.4634         | 3.7842        | 23.974               | 3.815              | 23.7998             | 4.0164            | 100.813910469848  | 106.136039321389 |
| 1   | 378036     | io_uring | 12        | 16  | desc        | 9200.2306       | 1638.281      | 9231.8604            | 1651.5044          | 8398.5506           | 1599.3428         | 100.807150910009  | 97.6232282496104 |
| 15  | 256        | io_uring | 12        | 16  | asc         | 2.9064          | 0.1498        | 2.966                | 0.151              | 2.8036              | 0.1634            | 100.801068090788  | 109.078771695594 |
| 25  | 32768      | worker   | 12        | 16  | asc         | 15.0516         | 7.7294        | 15.7172              | 7.791              | 18.275              | 8.0048            | 100.796957072994  | 103.563019121795 |
| 26  | 5048576    | io_uring | 12        | 16  | desc        | 5556.1226       | 1518.957      | 5557.817             | 1530.9064          | 5076.9408           | 1552.5416         | 100.786684547357  | 102.211030331998 |
| 17  | 128        | worker   | 12        | 16  | desc        | 13.4816         | 0.4652        | 14.4522              | 0.4688             | 5.4948              | 0.5606            | 100.773860705073  | 120.507308684437 |
| 5   | 64         | worker   | 12        | 16  | desc        | 3.8142          | 0.1294        | 4.2042               | 0.1304             | 4.7864              | 0.1308            | 100.772797527048  | 101.081916537867 |
| 8   | 262144     | worker   | 12        | 16  | desc        | 209.0384        | 156.761       | 214.262              | 157.9674           | 215.6166            | 161.6562          | 100.769579168288  | 103.122715471323 |
| 2   | 8          | worker   | 12        | 16  | asc         | 3.508           | 0.1308        | 3.6862               | 0.1318             | 3.4236              | 0.123             | 100.764525993884  | 94.0366972477064 |
| 2   | 2          | io_uring | 12        | 16  | asc         | 2.552           | 0.0786        | 2.6638               | 0.0792             | 2.8504              | 0.103             | 100.763358778626  | 131.043256997455 |
| 14  | 3048576    | worker   | 12        | 16  | asc         | 1972.755        | 895.2014      | 1981.1804            | 902.0144           | 1999.2784           | 884.3208          | 100.761057791018  | 98.7845640098418 |
| 23  | 8192       | io_uring | 12        | 16  | asc         | 38.2392         | 7.373         | 38.3438              | 7.429              | 38.4152             | 7.711             | 100.759528007595  | 104.584294045843 |
| 28  | 6048576    | worker   | 12        | 16  | desc        | 2005.5042       | 1724.9268     | 2026.6648            | 1738.0254          | 2011.464            | 1709.5618         | 100.759371354193  | 99.1092375630085 |
| 12  | 4096       | io_uring | 12        | 16  | asc         | 13.47           | 1.9558        | 13.2238              | 1.9706             | 13.5116             | 2.1156            | 100.756723591369  | 108.170569587892 |
| 16  | 4096       | io_uring | 12        | 16  | asc         | 10.354          | 1.1126        | 10.1808              | 1.121              | 9.8434              | 1.1916            | 100.754988315657  | 107.100485349631 |
| 30  | 128        | worker   | 12        | 16  | asc         | 86.462          | 1.4862        | 86.0936              | 1.4974             | 27.5978             | 1.4988            | 100.753599784686  | 100.847799757771 |
| 26  | 7048576    | io_uring | 12        | 16  | desc        | 7748.5506       | 1970.1718     | 7778.1312            | 1984.9206          | 7778.495            | 2117.8422         | 100.748604766346  | 107.495305739327 |
| 23  | 1512144    | io_uring | 12        | 16  | asc         | 6487.3282       | 1666.3452     | 6497.0866            | 1678.5856          | 6497.3816           | 1680.5278         | 100.734565683029  | 100.851120164057 |
| 8   | 32768      | worker   | 12        | 16  | asc         | 126.9036        | 15.4694       | 129.105              | 15.583             | 117.0732            | 15.9344           | 100.734352980723  | 103.005934296094 |
| 19  | 2          | io_uring | 12        | 16  | desc        | 1.2188          | 0.0548        | 1.3098               | 0.0552             | 1.3654              | 0.0526            | 100.729927007299  | 95.985401459854  |
| 1   | 4096       | io_uring | 12        | 16  | asc         | 25.324          | 13.9308       | 25.7878              | 14.0314            | 26.0118             | 14.3092           | 100.722140867718  | 102.716283343383 |
| 14  | 512        | worker   | 12        | 16  | desc        | 3.5766          | 0.222         | 3.3902               | 0.2236             | 3.2694              | 0.208             | 100.720720720721  | 93.6936936936937 |
