+-----+------------+----------+-----------+-----+-------------+-----------------+---------------+----------------------+--------------------+---------------------+-------------------+-------------------+------------------+
| did | num_values | iomethod | ioworkers | eic | query_order | master_uncached | master_cached | patched_off_uncached | patched_off_cached | patched_on_uncached | patched_on_cached | patched_off_coeff | patched_on_coeff |
| 41  | 64         | io_uring | 12        | 16  | asc         | 0.724           | 0.0332        | 0.8548               | 0.0394             | 0.824               | 0.042             | 118.674698795181  | 126.506024096386 |
| 10  | 256        | io_uring | 12        | 16  | desc        | 38.0418         | 0.447         | 38.7588              | 0.3654             | 12.2332             | 0.5654            | 81.744966442953   | 126.487695749441 |
| 43  | 128        | io_uring | 12        | 16  | desc        | 0.7894          | 0.0438        | 0.923                | 0.0422             | 0.9992              | 0.0554            | 96.3470319634703  | 126.48401826484  |
| 44  | 32         | worker   | 12        | 16  | desc        | 0.7554          | 0.0272        | 0.8226               | 0.031              | 0.7724              | 0.0344            | 113.970588235294  | 126.470588235294 |
| 40  | 2048       | worker   | 12        | 16  | desc        | 23.2662         | 0.5638        | 24.0736              | 0.482              | 16.4146             | 0.713             | 85.4913089748138  | 126.463284852785 |
| 23  | 512        | worker   | 12        | 16  | asc         | 6.9262          | 0.14          | 6.7974               | 0.1316             | 5.7396              | 0.177             | 94.0              | 126.428571428571 |
| 17  | 4096       | io_uring | 12        | 16  | asc         | 6.0032          | 0.546         | 5.4988               | 0.5158             | 5.5866              | 0.6894            | 94.4688644688645  | 126.263736263736 |
| 12  | 128        | io_uring | 12        | 16  | asc         | 22.4392         | 0.2224        | 22.441               | 0.2626             | 20.103              | 0.2808            | 118.075539568345  | 126.258992805755 |
| 17  | 256        | io_uring | 12        | 16  | asc         | 4.4742          | 0.1082        | 3.9178               | 0.1132             | 4.2618              | 0.1366            | 104.621072088725  | 126.247689463956 |
| 16  | 1024       | io_uring | 12        | 16  | asc         | 75.2408         | 0.9086        | 74.901               | 0.6444             | 14.3818             | 1.147             | 70.9222980409421  | 126.23816861105  |
| 21  | 2          | worker   | 12        | 16  | desc        | 0.3836          | 0.0214        | 0.3642               | 0.0236             | 0.4022              | 0.027             | 110.280373831776  | 126.168224299065 |
| 20  | 1024       | worker   | 12        | 16  | desc        | 5.3212          | 0.2074        | 5.6444               | 0.2088             | 4.978               | 0.2616            | 100.675024108004  | 126.133076181292 |
| 44  | 32768      | worker   | 12        | 16  | asc         | 86.129          | 4.8202        | 86.381               | 5.1828             | 87.9018             | 6.0794            | 107.522509439442  | 126.123397369404 |
| 33  | 8192       | worker   | 12        | 16  | asc         | 7.3842          | 1.8402        | 7.2424               | 1.9832             | 10.535              | 2.3206            | 107.770894467993  | 126.105858058907 |
| 4   | 1024       | worker   | 12        | 16  | asc         | 18.754          | 0.5846        | 19.0522              | 0.521              | 14.4866             | 0.7372            | 89.1207663359562  | 126.103318508382 |
| 38  | 128        | io_uring | 12        | 16  | asc         | 7.1614          | 0.0958        | 7.4822               | 0.098              | 5.544               | 0.1208            | 102.296450939457  | 126.096033402923 |
| 43  | 8          | io_uring | 12        | 16  | asc         | 0.6622          | 0.023         | 0.622                | 0.0238             | 0.6212              | 0.029             | 103.478260869565  | 126.086956521739 |
| 15  | 16         | io_uring | 12        | 16  | asc         | 1.6072          | 0.0384        | 1.5532               | 0.039              | 1.5858              | 0.0484            | 101.5625          | 126.041666666667 |
| 20  | 8192       | io_uring | 12        | 16  | desc        | 6.858           | 0.8534        | 6.557                | 0.9906             | 7.2176              | 1.0754            | 116.07686899461   | 126.013592688071 |
| 33  | 4096       | worker   | 12        | 16  | asc         | 5.2736          | 0.8072        | 5.121                | 0.9698             | 7.097               | 1.017             | 120.143706640238  | 125.991080277502 |
| 41  | 8192       | worker   | 12        | 16  | asc         | 3.434           | 1.093         | 3.4044               | 1.0296             | 4.5028              | 1.3764            | 94.19945105215    | 125.928636779506 |
| 46  | 16384      | io_uring | 12        | 16  | asc         | 16.8266         | 3.4336        | 17.6006              | 3.559              | 19.749              | 4.3234            | 103.652143522833  | 125.914492078285 |
| 45  | 32         | worker   | 12        | 16  | asc         | 2.6598          | 0.0456        | 2.6664               | 0.0578             | 2.5302              | 0.0574            | 126.754385964912  | 125.877192982456 |
| 18  | 512        | worker   | 12        | 16  | asc         | 5.036           | 0.1308        | 4.3606               | 0.1294             | 4.0088              | 0.1646            | 98.9296636085627  | 125.840978593272 |
| 17  | 8192       | worker   | 12        | 16  | asc         | 6.435           | 0.781         | 5.8652               | 0.8808             | 7.632               | 0.9828            | 112.778489116517  | 125.83866837388  |
| 43  | 1024       | worker   | 12        | 16  | desc        | 1.5798          | 0.1716        | 1.5422               | 0.2312             | 1.9468              | 0.2158            | 134.731934731935  | 125.757575757576 |
| 36  | 8          | io_uring | 12        | 16  | desc        | 1.16            | 0.028         | 1.1714               | 0.0346             | 1.1708              | 0.0352            | 123.571428571429  | 125.714285714286 |
| 14  | 128        | io_uring | 12        | 16  | desc        | 11.7324         | 0.1548        | 11.6092              | 0.1756             | 8.062               | 0.1946            | 113.43669250646   | 125.710594315245 |
| 41  | 8          | worker   | 12        | 16  | desc        | 0.6388          | 0.0226        | 0.5988               | 0.025              | 0.6082              | 0.0284            | 110.619469026549  | 125.663716814159 |
| 21  | 256        | io_uring | 12        | 16  | asc         | 4.9942          | 0.0998        | 5.8038               | 0.1092             | 4.6136              | 0.1254            | 109.418837675351  | 125.65130260521  |
| 40  | 65536      | io_uring | 12        | 16  | asc         | 103.2484        | 7.3548        | 102.978              | 6.435              | 76.9122             | 9.2372            | 87.493881546745   | 125.594169793876 |
| 44  | 16         | worker   | 12        | 16  | asc         | 0.7112          | 0.0274        | 0.809                | 0.0304             | 0.7786              | 0.0344            | 110.948905109489  | 125.547445255474 |
| 20  | 256        | worker   | 12        | 16  | desc        | 4.8398          | 0.101         | 4.35                 | 0.082              | 4.7142              | 0.1268            | 81.1881188118812  | 125.544554455446 |
| 18  | 32         | io_uring | 12        | 16  | desc        | 1.534           | 0.0376        | 1.6264               | 0.0444             | 1.691               | 0.0472            | 118.085106382979  | 125.531914893617 |
| 6   | 256        | io_uring | 12        | 16  | desc        | 5.985           | 0.3354        | 6.175                | 0.3588             | 6.1618              | 0.421             | 106.976744186047  | 125.521765056649 |
| 4   | 8          | worker   | 12        | 16  | desc        | 2.058           | 0.0392        | 2.0044               | 0.0422             | 1.9816              | 0.0492            | 107.65306122449   | 125.510204081633 |
| 45  | 16384      | io_uring | 12        | 16  | asc         | 9.0432          | 2.746         | 9.0586               | 3.0718             | 11.301              | 3.4442            | 111.864530225783  | 125.426074289876 |
| 3   | 512        | worker   | 12        | 16  | asc         | 12.0556         | 0.3178        | 11.5258              | 0.4212             | 11.7662             | 0.3986            | 132.53618628068   | 125.424795468848 |
| 7   | 2          | io_uring | 12        | 16  | desc        | 0.5362          | 0.0236        | 0.5286               | 0.026              | 0.5452              | 0.0296            | 110.169491525424  | 125.423728813559 |
| 45  | 8          | io_uring | 12        | 16  | desc        | 1.0438          | 0.0292        | 0.9872               | 0.0312             | 1.0722              | 0.0366            | 106.849315068493  | 125.342465753425 |
| 13  | 256        | worker   | 12        | 16  | asc         | 22.5976         | 0.2612        | 22.0484              | 0.2638             | 11.6804             | 0.3272            | 100.995405819296  | 125.267993874426 |
| 42  | 128        | worker   | 12        | 16  | asc         | 0.7318          | 0.0452        | 0.9002               | 0.045              | 0.954               | 0.0566            | 99.5575221238938  | 125.221238938053 |
| 1   | 16         | worker   | 12        | 16  | desc        | 3.3376          | 0.05          | 3.6484               | 0.053              | 3.452               | 0.0626            | 106.0             | 125.2            |
| 9   | 64         | io_uring | 12        | 16  | asc         | 10.9866         | 0.1558        | 11.1906              | 0.1544             | 9.2622              | 0.195             | 99.1014120667523  | 125.160462130937 |
| 41  | 32768      | worker   | 12        | 16  | asc         | 9.1784          | 4.5644        | 8.8028               | 4.96               | 10.724              | 5.7114            | 108.667075628779  | 125.129261239155 |
| 9   | 8          | worker   | 12        | 16  | asc         | 1.5418          | 0.0344        | 1.5894               | 0.0414             | 1.4302              | 0.043             | 120.348837209302  | 125.0            |
| 35  | 128        | worker   | 12        | 16  | desc        | 2.5718          | 0.077         | 2.6336               | 0.0842             | 3.1918              | 0.0962            | 109.350649350649  | 124.935064935065 |
| 19  | 8192       | worker   | 12        | 16  | desc        | 7.688           | 0.8826        | 7.8966               | 0.986              | 9.358               | 1.1026            | 111.715386358486  | 124.926353954226 |
| 39  | 1024       | io_uring | 12        | 16  | desc        | 22.5384         | 0.3988        | 31.7794              | 0.313              | 12.7634             | 0.4982            | 78.4854563691073  | 124.924774322969 |
| 10  | 1024       | worker   | 12        | 16  | asc         | 147.465         | 1.2752        | 142.4974             | 1.5934             | 32.8468             | 1.593             | 124.952948557089  | 124.921580928482 |
| 46  | 64         | worker   | 12        | 16  | asc         | 4.3204          | 0.0772        | 4.6618               | 0.081              | 4.2122              | 0.0964            | 104.922279792746  | 124.870466321244 |
| 3   | 1024       | io_uring | 12        | 16  | asc         | 17.6214         | 0.5782        | 18.039               | 0.4422             | 17.6636             | 0.7218            | 76.478727084054   | 124.835696990661 |
| 6   | 16         | worker   | 12        | 16  | desc        | 0.7508          | 0.0468        | 0.7192               | 0.044              | 0.8992              | 0.0584            | 94.017094017094   | 124.786324786325 |
| 24  | 32         | worker   | 12        | 16  | asc         | 2.0688          | 0.0388        | 1.8408               | 0.0388             | 1.8888              | 0.0484            | 100.0             | 124.742268041237 |
| 43  | 2048       | worker   | 12        | 16  | asc         | 5.1632          | 0.3092        | 5.0316               | 0.3342             | 6.1944              | 0.3854            | 108.085381630013  | 124.644243208279 |
| 24  | 16384      | io_uring | 12        | 16  | asc         | 53.9862         | 1.7688        | 53.4098              | 2.034              | 40.8738             | 2.2038            | 114.993215739484  | 124.592944369064 |
| 3   | 4096       | worker   | 12        | 16  | desc        | 11.397          | 1.5464        | 11.6214              | 1.7132             | 15.1978             | 1.926             | 110.78634247284   | 124.547335747543 |
| 45  | 512        | worker   | 12        | 16  | desc        | 7.8272          | 0.1988        | 7.526                | 0.2438             | 7.243               | 0.2476            | 122.635814889336  | 124.547283702213 |
| 33  | 512        | io_uring | 12        | 16  | asc         | 3.6884          | 0.1972        | 2.9542               | 0.164              | 2.8828              | 0.2456            | 83.1643002028398  | 124.543610547667 |
| 41  | 1024       | worker   | 12        | 16  | asc         | 1.351           | 0.1532        | 1.4284               | 0.1826             | 1.4084              | 0.1908            | 119.190600522193  | 124.543080939948 |
| 33  | 512        | io_uring | 12        | 16  | desc        | 5.6786          | 0.1688        | 6.42                 | 0.158              | 5.3212              | 0.2102            | 93.6018957345972  | 124.526066350711 |
| 5   | 32         | io_uring | 12        | 16  | desc        | 1.0108          | 0.0628        | 1.168                | 0.0634             | 1.1566              | 0.0782            | 100.955414012739  | 124.522292993631 |
| 7   | 32         | worker   | 12        | 16  | desc        | 0.8406          | 0.0604        | 0.8224               | 0.0686             | 0.8346              | 0.0752            | 113.576158940397  | 124.503311258278 |
| 3   | 32         | worker   | 12        | 16  | desc        | 4.5116          | 0.0646        | 4.92                 | 0.1022             | 5.0152              | 0.0804            | 158.204334365325  | 124.458204334365 |
| 43  | 256        | io_uring | 12        | 16  | asc         | 1.5036          | 0.077         | 1.2032               | 0.0678             | 1.425               | 0.0958            | 88.051948051948   | 124.415584415584 |
| 33  | 8192       | io_uring | 12        | 16  | desc        | 57.1752         | 1.6258        | 56.3954              | 1.8512             | 56.9498             | 2.0226            | 113.863943904539  | 124.406446057326 |
| 6   | 64         | worker   | 12        | 16  | desc        | 1.9886          | 0.1142        | 1.903                | 0.1122             | 1.9728              | 0.142             | 98.2486865148862  | 124.343257443082 |
| 28  | 256        | io_uring | 12        | 16  | desc        | 12.4952         | 0.241         | 14.4008              | 0.2914             | 9.2448              | 0.2996            | 120.912863070539  | 124.315352697095 |
| 46  | 32768      | worker   | 12        | 16  | desc        | 70.2792         | 6.5166        | 70.639               | 6.105              | 34.4548             | 8.0988            | 93.6838228524077  | 124.27953227143  |
| 44  | 2          | worker   | 12        | 16  | asc         | 0.3136          | 0.0198        | 0.3122               | 0.0246             | 0.3174              | 0.0246            | 124.242424242424  | 124.242424242424 |
| 21  | 4096       | io_uring | 12        | 16  | asc         | 6.7342          | 0.5886        | 6.0534               | 0.4652             | 6.5604              | 0.7312            | 79.0349983010533  | 124.226979272851 |
| 8   | 512        | worker   | 12        | 16  | asc         | 11.5084         | 0.602         | 12.1002              | 0.6186             | 5.614               | 0.7478            | 102.757475083056  | 124.21926910299  |
| 2   | 8          | io_uring | 12        | 16  | asc         | 2.0902          | 0.0422        | 2.4314               | 0.0388             | 1.9952              | 0.0524            | 91.9431279620853  | 124.170616113744 |
| 44  | 128        | io_uring | 12        | 16  | desc        | 0.905           | 0.0414        | 0.9108               | 0.0446             | 0.9218              | 0.0514            | 107.729468599034  | 124.154589371981 |
| 1   | 8192       | io_uring | 12        | 16  | asc         | 13.144          | 3.1276        | 13.4594              | 3.9058             | 15.2462             | 3.8822            | 124.881698426909  | 124.127126230976 |
| 31  | 1024       | worker   | 12        | 16  | asc         | 57.115          | 0.6574        | 64.1014              | 0.593              | 13.2356             | 0.816             | 90.2038332826285  | 124.125342257378 |
| 34  | 4096       | io_uring | 12        | 16  | desc        | 28.7518         | 0.946         | 28.5882              | 0.9742             | 27.9954             | 1.174             | 102.980972515856  | 124.101479915433 |
| 29  | 128        | io_uring | 12        | 16  | asc         | 10.579          | 0.1154        | 10.4726              | 0.1696             | 6.343               | 0.1432            | 146.967071057192  | 124.090121317158 |
| 33  | 256        | worker   | 12        | 16  | desc        | 4.3226          | 0.108         | 4.0582               | 0.1126             | 3.8336              | 0.134             | 104.259259259259  | 124.074074074074 |
| 4   | 64         | worker   | 12        | 16  | asc         | 5.063           | 0.0832        | 6.4468               | 0.131              | 6.1954              | 0.1032            | 157.451923076923  | 124.038461538462 |
| 13  | 4096       | io_uring | 12        | 16  | desc        | 184.4574        | 2.7738        | 184.8884             | 2.9944             | 31.9828             | 3.4396            | 107.952988679789  | 124.003172543082 |
| 20  | 32768      | worker   | 12        | 16  | desc        | 10.0176         | 2.9134        | 10.1588              | 3.593              | 11.8494             | 3.608             | 123.326697329581  | 123.84155968971  |
| 26  | 32         | worker   | 12        | 16  | asc         | 4.101           | 0.0538        | 3.9272               | 0.0584             | 3.5472              | 0.0666            | 108.550185873606  | 123.791821561338 |
| 43  | 256        | worker   | 12        | 16  | asc         | 1.3444          | 0.0698        | 1.2068               | 0.0682             | 1.357               | 0.0864            | 97.7077363896848  | 123.78223495702  |
| 34  | 2048       | io_uring | 12        | 16  | asc         | 4.9666          | 0.4982        | 5.3428               | 0.518              | 4.7626              | 0.6162            | 103.974307507025  | 123.68526696106  |
| 19  | 2          | worker   | 12        | 16  | asc         | 0.4002          | 0.022         | 0.4246               | 0.023              | 0.4226              | 0.0272            | 104.545454545455  | 123.636363636364 |
| 8   | 128        | io_uring | 12        | 16  | asc         | 3.4674          | 0.1798        | 3.1876               | 0.1788             | 2.5634              | 0.2222            | 99.4438264738598  | 123.581757508343 |
| 39  | 256        | worker   | 12        | 16  | asc         | 12.9776         | 0.1332        | 13.8886              | 0.2084             | 10.5204             | 0.1646            | 156.456456456456  | 123.573573573574 |
| 43  | 32768      | io_uring | 12        | 16  | desc        | 20.5914         | 4.6778        | 20.537               | 4.9326             | 20.281              | 5.7792            | 105.447005002352  | 123.545256317072 |
| 34  | 128        | worker   | 12        | 16  | desc        | 3.0314          | 0.08          | 3.2464               | 0.0818             | 3.1216              | 0.0988            | 102.25            | 123.5            |
| 4   | 1024       | worker   | 12        | 16  | desc        | 6.5968          | 0.612         | 6.5494               | 0.5022             | 7.9194              | 0.7558            | 82.0588235294118  | 123.496732026144 |
| 13  | 8192       | io_uring | 12        | 16  | asc         | 144.9314        | 5.9166        | 125.1338             | 5.7394             | 35.7798             | 7.3044            | 97.0050366764696  | 123.456038941284 |
| 39  | 131072     | worker   | 12        | 16  | asc         | 161.033         | 14.0316       | 153.2482             | 15.611             | 106.4162            | 17.3198           | 111.256022121497  | 123.43424841073  |
| 35  | 4          | io_uring | 12        | 16  | asc         | 0.8098          | 0.0248        | 0.7396               | 0.0326             | 0.694               | 0.0306            | 131.451612903226  | 123.387096774194 |
| 7   | 256        | io_uring | 12        | 16  | desc        | 1.886           | 0.334         | 2.0588               | 0.317              | 2.0436              | 0.412             | 94.9101796407186  | 123.353293413174 |
| 6   | 512        | worker   | 12        | 16  | asc         | 2.9242          | 0.621         | 2.9788               | 0.636              | 3.8654              | 0.766             | 102.415458937198  | 123.349436392915 |
| 5   | 32         | worker   | 12        | 16  | desc        | 1.1194          | 0.0652        | 1.1588               | 0.0598             | 1.2992              | 0.0804            | 91.7177914110429  | 123.312883435583 |
| 30  | 128        | worker   | 12        | 16  | desc        | 10.5036         | 0.1184        | 10.1704              | 0.1542             | 9.4092              | 0.146             | 130.236486486486  | 123.310810810811 |
| 32  | 128        | io_uring | 12        | 16  | desc        | 10.186          | 0.1502        | 10.5596              | 0.171              | 6.444               | 0.1852            | 113.848202396804  | 123.302263648469 |
| 32  | 8192       | worker   | 12        | 16  | asc         | 168.3958        | 2.884         | 171.4168             | 3.6018             | 34.0752             | 3.5516            | 124.889042995839  | 123.148404993065 |
| 12  | 512        | io_uring | 12        | 16  | desc        | 65.8306         | 0.7286        | 63.431               | 0.7248             | 22.424              | 0.8972            | 99.4784518254186  | 123.140269009058 |
| 42  | 1024       | io_uring | 12        | 16  | desc        | 2.963           | 0.1932        | 3.1048               | 0.1606             | 3.1642              | 0.2378            | 83.1262939958592  | 123.084886128364 |
| 31  | 2          | worker   | 12        | 16  | desc        | 0.38            | 0.0208        | 0.379                | 0.024              | 0.3634              | 0.0256            | 115.384615384615  | 123.076923076923 |
| 24  | 2          | io_uring | 12        | 16  | asc         | 0.341           | 0.0208        | 0.2998               | 0.02               | 0.2976              | 0.0256            | 96.1538461538461  | 123.076923076923 |
| 37  | 8          | worker   | 12        | 16  | asc         | 0.8066          | 0.026         | 0.8182               | 0.028              | 0.7702              | 0.032             | 107.692307692308  | 123.076923076923 |
| 11  | 128        | io_uring | 12        | 16  | asc         | 20.7298         | 0.2376        | 20.6966              | 0.1906             | 13.3786             | 0.2924            | 80.2188552188552  | 123.063973063973 |
| 10  | 8          | worker   | 12        | 16  | desc        | 1.5122          | 0.0408        | 1.555                | 0.0314             | 1.6732              | 0.0502            | 76.9607843137255  | 123.039215686275 |
| 36  | 128        | worker   | 12        | 16  | asc         | 3.427           | 0.066         | 2.9772               | 0.078              | 2.7498              | 0.0812            | 118.181818181818  | 123.030303030303 |
| 7   | 64         | io_uring | 12        | 16  | asc         | 2.0302          | 0.0982        | 2.0992               | 0.106              | 1.993               | 0.1208            | 107.942973523422  | 123.014256619145 |
| 37  | 16384      | io_uring | 12        | 16  | asc         | 30.4972         | 2.0268        | 35.029               | 2.4664             | 23.5826             | 2.4928            | 121.689362541938  | 122.991908427077 |
| 11  | 256        | worker   | 12        | 16  | desc        | 44.2218         | 0.3802        | 44.0734              | 0.4602             | 17.8556             | 0.4676            | 121.041557075224  | 122.987901104682 |
| 36  | 8192       | worker   | 12        | 16  | desc        | 7.266           | 1.7196        | 7.3732               | 1.8752             | 10.037              | 2.1148            | 109.048615957199  | 122.982088857874 |
| 36  | 4096       | io_uring | 12        | 16  | desc        | 5.0312          | 0.9582        | 5.1142               | 0.949              | 5.2314              | 1.1784            | 99.0398664161971  | 122.980588603632 |
| 37  | 8192       | worker   | 12        | 16  | asc         | 25.3718         | 1.119         | 25.4528              | 1.125              | 16.5936             | 1.3758            | 100.536193029491  | 122.949061662198 |
| 1   | 16384      | io_uring | 12        | 16  | desc        | 212.2568        | 7.4064        | 213.9244             | 8.3752             | 214.078             | 9.103             | 113.080578958738  | 122.907215381292 |
| 42  | 256        | io_uring | 12        | 16  | asc         | 0.852           | 0.0716        | 0.9576               | 0.0678             | 0.969               | 0.088             | 94.6927374301676  | 122.905027932961 |
| 1   | 4096       | worker   | 12        | 16  | desc        | 56.9746         | 1.7244        | 56.8446              | 1.7268             | 46.6352             | 2.119             | 100.139178844816  | 122.883321735096 |
| 44  | 2048       | io_uring | 12        | 16  | desc        | 1.592           | 0.3412        | 1.7034               | 0.3176             | 1.6912              | 0.4192            | 93.0832356389215  | 122.860492379836 |
| 5   | 128        | worker   | 12        | 16  | desc        | 3.4012          | 0.176         | 3.0398               | 0.1892             | 2.452               | 0.2162            | 107.5             | 122.840909090909 |
| 42  | 1024       | worker   | 12        | 16  | asc         | 1.649           | 0.1736        | 1.5818               | 0.1556             | 1.909               | 0.2132            | 89.63133640553    | 122.811059907834 |
| 31  | 8192       | io_uring | 12        | 16  | desc        | 114.2492        | 2.8738        | 126.4138             | 3.4404             | 30.0222             | 3.528             | 119.716055397035  | 122.76428422298  |
| 14  | 4          | io_uring | 12        | 16  | desc        | 0.5436          | 0.0246        | 0.517                | 0.028              | 0.5248              | 0.0302            | 113.821138211382  | 122.764227642276 |
| 34  | 4          | io_uring | 12        | 16  | asc         | 0.732           | 0.029         | 0.751                | 0.0276             | 0.7754              | 0.0356            | 95.1724137931034  | 122.758620689655 |
| 12  | 16         | worker   | 12        | 16  | desc        | 2.853           | 0.051         | 2.9756               | 0.0664             | 2.9908              | 0.0626            | 130.196078431373  | 122.745098039216 |
| 3   | 4096       | io_uring | 12        | 16  | asc         | 54.501          | 1.704         | 55.0038              | 1.8224             | 42.1868             | 2.0914            | 106.948356807512  | 122.734741784038 |
| 17  | 128        | worker   | 12        | 16  | asc         | 4.1974          | 0.0776        | 3.9422               | 0.0728             | 3.3114              | 0.0952            | 93.8144329896907  | 122.680412371134 |
| 46  | 16         | worker   | 12        | 16  | desc        | 1.7008          | 0.0406        | 1.7528               | 0.0406             | 1.8182              | 0.0498            | 100.0             | 122.660098522167 |
| 10  | 64         | worker   | 12        | 16  | asc         | 10.415          | 0.1176        | 10.979               | 0.1156             | 10.1464             | 0.1442            | 98.2993197278912  | 122.619047619048 |
| 8   | 256        | worker   | 12        | 16  | asc         | 6.1544          | 0.3266        | 5.9466               | 0.3378             | 3.6234              | 0.4004            | 103.429271279853  | 122.596448254746 |
| 32  | 128        | worker   | 12        | 16  | asc         | 10.2222         | 0.1372        | 9.82                 | 0.1174             | 6.6162              | 0.1682            | 85.5685131195335  | 122.594752186589 |
| 12  | 16         | io_uring | 12        | 16  | desc        | 3.0406          | 0.0434        | 2.879                | 0.0604             | 2.742               | 0.0532            | 139.170506912442  | 122.58064516129  |
| 19  | 16384      | worker   | 12        | 16  | asc         | 22.7706         | 1.6102        | 23.6172              | 2.0326             | 22.2488             | 1.9728            | 126.23276611601   | 122.518941746367 |
| 23  | 8192       | io_uring | 12        | 16  | desc        | 9.1598          | 0.937         | 9.3564               | 0.9096             | 9.3636              | 1.148             | 97.0757737459979  | 122.518676627535 |
| 21  | 128        | io_uring | 12        | 16  | desc        | 4.681           | 0.0818        | 4.681                | 0.1024             | 3.9044              | 0.1002            | 125.18337408313   | 122.493887530562 |
| 8   | 128        | worker   | 12        | 16  | asc         | 3.3998          | 0.1718        | 3.383                | 0.1774             | 2.2886              | 0.2104            | 103.25960419092   | 122.467986030268 |
| 17  | 2048       | worker   | 12        | 16  | asc         | 5.257           | 0.3456        | 4.709                | 0.3274             | 5.1872              | 0.4232            | 94.7337962962963  | 122.453703703704 |
| 14  | 512        | io_uring | 12        | 16  | asc         | 40.2694         | 0.5052        | 39.225               | 0.5706             | 12.4834             | 0.6184            | 112.945368171021  | 122.406967537609 |
| 3   | 4          | io_uring | 12        | 16  | desc        | 1.2868          | 0.0286        | 1.2536               | 0.0312             | 1.3586              | 0.035             | 109.090909090909  | 122.377622377622 |
| 31  | 128        | io_uring | 12        | 16  | desc        | 9.855           | 0.1352        | 10.064               | 0.1554             | 7.8046              | 0.1654            | 114.940828402367  | 122.337278106509 |
| 27  | 2          | worker   | 12        | 16  | asc         | 0.4782          | 0.0206        | 0.4526               | 0.0258             | 0.4926              | 0.0252            | 125.242718446602  | 122.330097087379 |
| 35  | 16         | worker   | 12        | 16  | desc        | 1.6632          | 0.043         | 1.7654               | 0.0342             | 1.786               | 0.0526            | 79.5348837209302  | 122.325581395349 |
| 28  | 2          | worker   | 12        | 16  | desc        | 0.4896          | 0.0224        | 0.487                | 0.022              | 0.5004              | 0.0274            | 98.2142857142857  | 122.321428571429 |
| 5   | 1024       | io_uring | 12        | 16  | desc        | 24.1998         | 1.182         | 24.2082              | 1.1818             | 9.4162              | 1.4454            | 99.9830795262267  | 122.284263959391 |
| 1   | 256        | io_uring | 12        | 16  | desc        | 9.1034          | 0.2056        | 8.7868               | 0.1964             | 8.8188              | 0.2514            | 95.5252918287938  | 122.27626459144  |
| 26  | 1024       | worker   | 12        | 16  | asc         | 13.5626         | 0.3858        | 14.386               | 0.3202             | 10.8584             | 0.4716            | 82.9963711767755  | 122.239502332815 |
| 2   | 64         | worker   | 12        | 16  | asc         | 5.4518          | 0.1026        | 5.663                | 0.088              | 5.5186              | 0.1254            | 85.7699805068226  | 122.222222222222 |
| 35  | 4096       | io_uring | 12        | 16  | asc         | 28.222          | 1.069         | 28.1272              | 0.962              | 22.4388             | 1.3062            | 89.9906454630496  | 122.188961646399 |
| 33  | 256        | worker   | 12        | 16  | asc         | 3.1604          | 0.1102        | 3.0692               | 0.102              | 3.1362              | 0.1346            | 92.5589836660617  | 122.141560798548 |
| 26  | 8192       | worker   | 12        | 16  | asc         | 21.1978         | 1.6196        | 19.84                | 2.2762             | 20.8254             | 1.978             | 140.540874289948  | 122.128920721166 |
| 22  | 8192       | worker   | 12        | 16  | asc         | 8.1922          | 0.952         | 9.5336               | 0.9528             | 10.4804             | 1.1622            | 100.084033613445  | 122.079831932773 |
| 37  | 16         | io_uring | 12        | 16  | asc         | 1.2838          | 0.0336        | 1.331                | 0.0352             | 1.3874              | 0.041             | 104.761904761905  | 122.02380952381  |
| 39  | 32         | worker   | 12        | 16  | asc         | 2.251           | 0.0418        | 2.3112               | 0.0464             | 1.8032              | 0.051             | 111.004784688995  | 122.00956937799  |
| 21  | 4096       | io_uring | 12        | 16  | desc        | 18.7302         | 0.5908        | 18.6084              | 0.553              | 15.4406             | 0.7208            | 93.6018957345972  | 122.004062288422 |
| 19  | 32         | worker   | 12        | 16  | desc        | 1.9218          | 0.042         | 1.8132               | 0.0426             | 1.7914              | 0.0512            | 101.428571428571  | 121.904761904762 |
| 44  | 1024       | worker   | 12        | 16  | asc         | 2.9252          | 0.204         | 3.3116               | 0.1822             | 3.936               | 0.2486            | 89.3137254901961  | 121.862745098039 |
| 31  | 2048       | worker   | 12        | 16  | asc         | 72.5732         | 1.186         | 79.2662              | 1.064              | 16.208              | 1.4444            | 89.7133220910624  | 121.787521079258 |
| 21  | 8192       | worker   | 12        | 16  | asc         | 7.517           | 1.0072        | 8.0872               | 1.0062             | 9.7112              | 1.2264            | 99.900714853058   | 121.76330420969  |
| 33  | 128        | worker   | 12        | 16  | desc        | 3.5508          | 0.0764        | 3.3812               | 0.0814             | 3.1074              | 0.093             | 106.544502617801  | 121.727748691099 |
| 43  | 512        | io_uring | 12        | 16  | desc        | 1.1796          | 0.1114        | 1.1894               | 0.101              | 1.239               | 0.1356            | 90.6642728904848  | 121.723518850987 |
| 22  | 32         | io_uring | 12        | 16  | asc         | 2.3572          | 0.0378        | 2.149                | 0.0566             | 2.1362              | 0.046             | 149.73544973545   | 121.693121693122 |
| 25  | 32768      | io_uring | 12        | 16  | desc        | 79.51           | 6.0734        | 76.1266              | 6.3428             | 71.4786             | 7.3898            | 104.435736160964  | 121.674844403464 |
